cycle,pedigree_IDs
44600,"146353381,146351437,146352911,146351746,146350014,146348842,146353146,146351576,146353335,146348845,146352572,146353293,146352493,146351917,146352549,146351401,146349489,146351120,146351427,146351823,146351363,146352625,146351536,146349584,146350178,146351812,146352650,146352851,146353413,146352855,146350524,146352727,146352818,146350411,146351110,146353510,146349765,146353298,146351756,146353347,146353548,146352026,146351799,146351926,146349700,146349770,146350775,146348515,146353119,146353600,146351457,146349367,146350435,146352543,146348686,146353385,146351223,146351415,146353192,146349742,146351341,146352142,146350171,146350173,146351419,146351980,146353311,146352888,146348770,146352755,146352137,146353345,146352627,146352661,146353633,146353110,146348085,146353563,146348742,146352046,146349109,146349989,146349259,146350351,146349201,146351298,146350293,146351088,146352978,146353689,146353449,146351456,146353111,146353678,146348383,146350301,146351985,146347890,146353127,146349305,146353389,146352970,146352763,146352632,146352080,146351628,146352240,146352215,146350918,146351478,146351217,146351905,146348597,146351725,146352890,146353324,146353420,146351721,146353103,146352406,146351691,146352892,146353639,146351572,146352299,146352002,146352164,146353365,146348670,146352866,146352203,146352427,146353543,146352484,146350472,146349464,146348908,146348141,146352470,146352495,146352705,146348359,146349422,146347841,146352289,146350066,146352488,146351116,146348939,146350973,146353312,146351787,146353133,146348351,146350968,146352322,146351971,146348798,146352196,146350353,146351704,146352061,146350250,146351533,146353282,146352344,146351715,146353139,146350187,146351657,146353477,146353487,146350851,146349541,146353066,146352285,146351371,146351587,146353089,146350997,146349193,146352699,146350759,146353229,146353325"
44605,"146366777,146366219,146367118,146364066,146367851,146366918,146367042,146370127,146370797,146366759,146364547,146365482,146365912,146364665,146364636,146368851,146368027,146366087,146364592,146370192,146368584,146369758,146367208,146368978,146370907,146367668,146367130,146370206,146368319,146368596,146370851,146370964,146370290,146367459,146366469,146369451,146364843,146365989,146367961,146370071,146366415,146367802,146364866,146369859,146366249,146364016,146368652,146369266,146363763,146367489,146366708,146369014,146370987,146370329,146364668,146367074,146367136,146367975,146364187,146366509,146368248,146365993,146366055,146369585,146367337,146363840,146368880,146366709,146363872,146370134,146366958,146367526,146367695,146367601,146368561,146366585,146369767,146367222,146364838,146370920,146368568,146366805,146364094,146369833,146366957,146367134,146366421,146366767,146365556,146368054,146364910,146368985,146365113,146370100,146369106,146367318,146365447,146370473,146363975,146367553,146364525,146365530,146369054,146370272,146370476,146370717,146364933,146366517,146366094,146364072,146364428,146369031,146364036,146365118,146365080,146369860,146364670,146370304,146366104,146365858,146367258,146369247,146366355,146364584,146364007"
44610,"146386412,146383659,146386390,146385498,146381935,146386812,146387128,146387456,146381745,146383083,146386332,146382217,146387203,146382614,146382313,146385198,146382273,146382008,146382057,146382642,146381833,146381582,146381817,146383696,146383874,146385956,146387623,146381718,146381434,146381167,146387225,146381645,146381216,146383481,146385024,146387101,146382560,146383616,146383511,146385143,146381688,146382191,146381725,146384030,146382322,146382622,146386995,146383031,146387382,146382817,146383465,146382733,146384691,146387442,146381619,146387780,146383277,146387206,146382389,146384954,146385586,146381940,146381716,146382223,146381261,146384297,146382331,146383634,146382542,146381712,146383028,146386842,146381981,146383614,146381841,146383757,146381175,146381871,146383351,146387643,146382608,146384362,146387552,146382205,146382300,146383109,146386489,146381675,146383024,146383793,146383127,146382765,146381753,146382235,146383210,146385266,146383606,146386697,146381180,146382446,146382170,146386449,146384536,146383235,146383385,146382650,146381755,146381452,146383386,146383099,146386546,146386008,146384982,146383187,146386428,146381623,146385386,146387415,146386988,146387263,146381355,146385915,146383433,146382588,146383745,146387746,146382812,146382174,146385300,146382788,146387264,146385607,146382368,146381532,146385679,146381843,146383842,146383343,146383602,146387696,146382573,146386776,146387631,146383241,146381199,146382828,146385031,146381835,146381998,146383582,146383352,146381367,146381608,146382754,146385018,146381951,146387210,146383508,146381682,146381526,146382633,146386753,146382021,146383387,146381496,146381801,146383780,146384356,146382744,146386298,146383212,146381955,146383149,146383150,146381896,146387280,146382358,146381925,146384478,146385291,146381694,146383311,146382849,146382611,146382256,146385681,146386082,146382933,146386488,146382431,146384091,146386012,146384745,146387324,146381802"
44615,"146404545,146400501,146403505,146399114,146404142,146404282,146402961,146403033,146404243,146404074,146404435,146400437,146403530,146398571,146401877,146401809,146401224,146402716,146404043,146402361,146403623,146403990,146404013,146404738,146398995,146403903,146404408,146400273,146401516,146401966,146402938,146404628,146403099,146402859,146403788,146404389,146403629,146404188,146402599,146404681,146404575,146402170,146402578,146403772,146403807,146404598,146403434,146402477,146404002,146399159,146402957,146399398,146402969,146402371,146400996,146400109,146404157,146403028,146398496,146400257,146404028,146403231,146399258,146399842,146404722,146403902,146403752,146402267,146404331,146399755,146402536,146403740,146403976,146402601,146401723,146404640,146404184,146402454,146404477,146401739,146402404,146403118,146403984,146403493,146403321,146402977,146403080,146398842,146404102,146404731,146402974,146404224,146402287,146402341,146404134,146404280,146401452,146403060,146402408,146399792,146403800,146403331,146402895,146403735,146402489,146403541,146402458,146403810,146404690,146404357,146402775,146403393,146404059,146403103,146402580,146402786,146398450,146404521,146399991,146403665,146403691,146404144,146402878,146404592,146404600,146404209,146402571,146402966,146402991,146400354,146403944,146401875,146403980,146401525,146404668,146401198,146403631,146402552,146399887,146404418,146404001,146404215,146402925,146402466,146399957,146404342,146400427,146403160,146399439,146403462,146399006,146400326,146403078,146402002,146398547,146403163,146399098,146402453,146403469,146404346,146404469,146402973,146402088,146402822,146403790,146403739,146402900,146399196,146404114,146404012,146403940,146403847,146398413,146404276,146398456,146403830,146400961,146398395,146403701,146404707,146403864,146403562,146402149,146401558,146402496,146400640,146404329,146401678,146402669"
44620,"146419847,146416198,146421435,146417794,146421328,146416253,146421947,146417995,146421325,146420931,146419763,146421848,146415664,146418662,146417539,146420108,146419066,146421538,146417609,146416075,146415794,146416435,146420652,146420693,146421155,146421229,146419931,146419143,146415762,146421319,146416261,146418463,146415463,146415593,146418054,146417046,146417413,146416123,146416216,146418679,146419606,146416873,146421555,146418283,146419449,146421812,146415044,146421727,146417367,146419592,146419881,146419136,146417480,146422210,146419615,146422448,146416882,146415438,146420169,146421734,146418360,146416475,146416010,146418413,146415046,146415065,146419640,146416093,146421624,146422307,146420835,146415786,146418380,146418256,146419001,146418498,146419306,146417432,146416768,146421731,146415098,146420779,146419946,146415591,146420050,146419426,146417102,146415533,146418848,146416587,146421157,146417748,146420829,146421916,146417686,146422311,146415857,146420026,146415225,146419833,146416570,146421750,146418812,146417660,146420586,146421474,146420415,146418448,146421445,146421441,146419756,146417073,146420357,146420312,146422403,146416271,146421541,146417521,146419924,146421153,146421012,146418893,146416834,146416299,146417225,146418308,146415048"
44625,"146435455,146433160,146436320,146435170,146438875,146438238,146433306,146437450,146433247,146437585,146435318,146437300,146433940,146435151,146434245,146433949,146434876,146433972,146434059,146433754,146433084,146435139,146434254,146435043,146432961,146433947,146435035,146433153,146437937,146433448,146433131,146434849,146435372,146433086,146434872,146433329,146434799,146434627,146434851,146438068,146433857,146435314,146436301,146433739,146434866,146434674,146438372,146437502,146433621,146437183,146436955,146434291,146434763,146436196,146434286,146435203,146434982,146434721,146437051,146437424,146434422,146434211,146439195,146434482,146433073,146434060,146438943,146433863,146434013,146434486,146437257,146435006,146437231,146434049,146437422,146434384,146436720,146435366,146433121,146438211,146433267,146434402,146436398,146435201,146434739,146438843,146433368,146434056,146437087,146435252,146433523,146435839,146433820,146436528,146433085,146433464,146433481,146434514,146438682,146433888,146433314,146433547,146436334,146435473,146434101,146434200,146433496,146438363,146433483,146435426,146435117,146433957,146437455,146435161,146437036,146439028,146437705,146434085,146435187,146437954,146433171,146438735,146439045,146434980,146435724,146434650,146436126,146435186,146433534,146438825,146435459,146434957,146435156,146434315,146435593,146434141,146435054,146433098,146433332,146436776,146434050,146435154,146433591,146435436,146436128,146435285,146433860,146434920,146437668,146434592,146433815,146437059,146439364,146434192,146438420,146434279,146433865,146433912,146439180,146433044,146438987,146434567,146433068,146434626,146433867,146437900,146439344,146434590,146437516,146438222,146433114,146433683,146435377,146435115,146435026,146439137,146434476,146433276,146435150,146436529,146437488,146436332,146432960,146434242,146434609,146435364,146434544,146436474,146435241,146437357,146438204,146434648"
44630,"146451007,146456003,146456043,146456107,146455769,146454283,146453893,146452169,146451627,146455351,146452278,146454710,146456085,146450945,146456184,146454876,146455994,146454417,146453877,146455403,146452484,146454065,146453936,146451174,146454151,146450650,146454585,146454719,146455430,146452850,146455349,146455153,146454334,146454083,146455020,146455620,146451875,146456124,146451198,146455961,146450582,146453532,146450556,146450624,146453307,146451460,146454877,146451420,146453952,146454099,146453684,146455225,146454765,146450272,146455494,146453732,146453851,146454241,146455959,146453709,146454690,146455167,146455502,146450381,146450432,146456213,146452503,146454286,146456002,146454925,146453414,146452987,146455882,146454480,146450267,146455858,146455231,146453626,146453778,146455948,146454391,146454501,146454221,146452007,146454639,146450320,146454130,146453924,146455867,146453852,146453955,146454357,146455412,146456000,146449963,146454076,146455744,146454061,146451018,146454386,146454021,146451517,146454962,146453566,146454381,146454166,146455935,146455575,146454627,146453032,146451735,146455726,146451904,146452384,146454699,146454797,146451275,146455288,146455599,146455774,146452015,146454188,146452461,146454388,146452255,146454992,146456068,146450227,146455300,146451563,146455391,146455965,146455380,146451538,146455095,146453711,146452741,146453553,146452439,146455434,146453840,146454402,146453409,146455998,146452004,146456081,146452588,146455216,146452197,146455611,146455518,146453940,146453542,146450474,146455702,146450544,146453197,146452953,146455203,146454470,146454950,146454451,146454355,146450554,146452122,146455624,146453757,146450775,146454298,146455938,146454913,146455572,146452269,146454652,146454483,146450231,146455822,146454096,146451400,146455759,146449947,146453266,146450144,146454530,146452180,146451800,146454982,146455546,146455906,146454314"
44635,"146469412,146470460,146472307,146470952,146469223,146474056,146466861,146470642,146470699,146474084,146471802,146468479,146468634,146470675,146471475,146467850,146472178,146471002,146468541,146467121,146472621,146473774,146472606,146473286,146472018,146471403,146468425,146471489,146468733,146471817,146467541,146473008,146467878,146467516,146466791,146469447,146470151,146471118,146470798,146468846,146469444,146471308,146470209,146466970,146471074,146468225,146472770,146471787,146471808,146468411,146470498,146472603,146468055,146466491,146473580,146472150,146466637,146468784,146470749,146468395,146473417,146471211,146468263,146473820,146466722,146469178,146469002,146468216,146473276,146468012,146466835,146468388,146474025,146472889,146466812,146468837,146466691,146469925,146468567,146468275,146473363,146471313,146470912,146472947,146467706,146470810,146467491,146472157,146467584,146469698,146471073,146470399,146467308,146470787,146472102,146470646,146468348,146471479,146472283,146468984,146466936,146470333,146472775,146466866,146468625,146469179,146471444,146472691,146466714,146474131,146469096,146472577,146473202,146470907,146472078,146467725,146471789,146469057,146470802,146467381,146474071,146470553,146470337,146470013"
44640,"146485740,146484968,146485875,146484240,146488759,146486427,146485063,146484739,146484368,146489413,146486673,146484254,146489510,146484612,146484503,146488777,146487207,146484595,146484257,146489731,146486976,146489550,146486242,146484721,146490096,146484345,146484495,146486931,146485431,146490056,146487668,146489193,146486593,146486052,146484833,146488238,146488264,146485857,146487417,146484545,146489584,146485441,146489279,146489521,146485439,146484913,146486150,146487956,146485621,146486701,146484686,146484444,146485434,146485304,146489222,146487891,146484882,146484570,146484648,146487633,146485933,146486028,146485056,146484435,146484957,146486292,146486098,146486512,146484350,146484338,146486315,146486327,146487065,146486364,146484807,146485233,146487844,146488764,146487530,146485156,146486528,146487249,146489478,146488631,146487245,146486345,146484346,146487226,146488286,146485317,146485315,146484354,146485803,146489311,146486188,146484949,146485468,146486636,146486078,146490038,146485236,146489156,146489121,146486057,146484481,146485989,146486362,146485675,146484628,146489183,146485071,146485308,146487509,146485309,146490324,146486186,146485665,146486090,146484738,146486680,146484321,146484585,146487314,146484666,146484776,146488998,146485344,146485326,146485030,146484434,146488989,146486237,146485333,146484896,146485388,146485798,146485955,146484987,146487752,146484633,146485077,146485854,146490137,146485135,146484813,146484878,146485417,146487337,146486072,146488565,146490029,146487776,146489984,146484488,146486161,146488113,146485220,146486374,146484437,146486440,146484601,146485070,146484511,146485078,146485386,146487539,146486053,146489427,146484405,146484723,146490216,146488507,146488253,146486285,146487092,146485238,146485364,146484246,146484597,146488618,146486056,146485244,146485943,146484726,146484779"
44645,"146502469,146500366,146504067,146503227,146504433,146504983,146506003,146505857,146502147,146503494,146501466,146502166,146502297,146505730,146503765,146503431,146502911,146503921,146505879,146504961,146504977,146504931,146505866,146503948,146504826,146504941,146505254,146505080,146502379,146504957,146505701,146500885,146504124,146500138,146504665,146505353,146505689,146504007,146505658,146504902,146504834,146504929,146504140,146505660,146505636,146504647,146504014,146504762,146504566,146502725,146505288,146502487,146504125,146503896,146500188,146505033,146504288,146503741,146504403,146504739,146501607,146504208,146503747,146504710,146503930,146503835,146505151,146504980,146505747,146505609,146504241,146505896,146502227,146504865,146502482,146501871,146504891,146502823,146503917,146504245,146504340,146505136,146502328,146501847,146500781,146504268,146503831,146501858,146504784,146504825,146504091,146504414,146505207,146503950,146504969,146504716,146505359,146503108,146502501,146503940,146504345,146505019,146504639,146502098,146503989,146502213,146505824,146501200,146505527,146502653,146501488,146505419,146504270,146500577,146501078,146505680,146505950,146504688,146500914,146505490,146505007,146504532,146500974,146504005,146505226,146504798,146505004,146504098,146504950,146504783,146505957,146504878,146505501,146502344,146504110,146504852,146505163,146505324,146504922,146501097,146504590,146501035,146505591,146503759,146505302,146501214,146504068,146503441,146504192,146500618,146502211,146503751,146503633,146505273,146505880,146501129,146505397,146500489,146500495,146504855,146505186,146504362,146500246,146501793,146504488,146503844,146505021,146504486,146505688,146504967,146505727,146505678,146504222,146505644,146505787"
44650,"146521487,146519698,146516360,146519790,146516092,146518931,146519556,146520585,146519826,146518668,146520013,146519669,146521341,146521204,146516617,146520079,146517465,146522374,146520688,146519231,146517129,146519134,146518670,146517368,146517827,146517896,146515984,146516731,146515968,146517730,146522661,146515483,146521203,146522384,146517040,146520737,146521307,146520054,146518263,146518299,146521067,146518733,146516186,146521736,146517608,146520664,146521107,146520923,146516073,146519609,146521390,146519888,146518198,146519825,146517210,146519132,146517853,146516064,146516180,146521909,146515514,146519032,146518454,146518163,146521243,146517076,146518909,146518705,146521822,146522621,146522217,146519870,146517923,146521957,146520624,146519833,146521527,146517775,146522216,146517812,146516841,146521199,146516766,146517327,146515564,146520595,146518498,146515887,146520535,146519480,146519892,146517886,146516275,146521060,146520137,146521949,146522259,146521332,146517834,146519092,146521670,146515800,146516440,146520366,146520432,146518309,146516855,146521587,146520176,146522103,146520590,146515494,146521191,146521318,146521023,146522153,146518817,146518149,146521954,146518990,146520534"
