cycle,pedigree_IDs
44600,"146385377,146380288,146383189,146385163,146383522,146385057,146384407,146382206,146385650,146383492,146383659,146385374,146383480,146380168,146385697,146384575,146383397,146385679,146381704,146381610,146383580,146382435,146383537,146379612,146384528,146383350,146384543,146383597,146383452,146382439,146384479,146383276,146380462,146382710,146383998,146380771,146385609,146384007,146380768,146384429,146384353,146384720,146383372,146383451,146382020,146384614,146379880,146383134,146380054,146383779,146385056,146384516,146379837,146384180,146383168,146384252,146384425,146383340,146385023,146383356,146379671,146385614,146384650,146383474,146384488,146380583,146381693,146385707,146381752,146380528,146385316,146384900,146384202,146385201,146384126,146383946,146381702,146383810,146384154,146384950,146379954,146383743,146383813,146380357,146380923,146383443,146380494,146385336,146385323,146384182,146381606,146382700,146383058,146380538,146384529,146383179,146385505,146384357,146381044,146384790,146384348,146384183,146384644,146383012,146380370,146383481,146383975,146384805,146384112,146381888,146383137,146383320,146382391,146380443,146384832,146384520,146383626,146381077,146384893,146384980,146383403,146380192,146383510,146381770,146384359,146380792,146381145,146382107,146382997,146384196,146382756,146385014,146384547,146384984,146385335,146381843,146383550,146383297,146383085,146384745,146384664,146384604,146384570,146381234,146385578,146384898,146380981,146380093,146385539,146385645,146384390,146385438,146385256,146380575,146381474,146384173,146384184,146384765,146383385,146385555,146384816,146384939,146383243,146385246,146382178,146384952,146383759,146382509,146385308,146383724,146380519,146383614,146385126,146385170,146381592,146384785,146380222,146384177,146383796,146379640,146384894,146382691,146385530,146383246,146382567,146381650,146384314,146384153,146385284,146383192,146383305,146384715,146381841"
44605,"146402065,146397577,146401332,146397801,146397669,146402859,146397515,146402630,146396348,146395720,146399057,146396725,146396615,146398345,146396133,146397318,146402712,146402484,146403110,146399323,146402547,146402942,146402844,146401438,146398236,146397284,146398180,146398689,146399824,146398766,146402722,146398463,146400882,146395945,146397327,146397581,146397336,146397625,146401630,146401505,146397197,146402285,146396747,146396261,146399971,146399911,146399007,146401289,146400125,146402095,146401025,146402026,146401897,146399599,146397367,146399601,146397927,146400267,146399159,146395895,146398947,146396669,146400049,146401204,146399684,146400756,146401491,146399228,146397330,146400753,146402991,146401457,146397810,146402009,146398931,146400458,146402977,146401445,146400540,146397540,146400238,146400985,146399995,146401928,146396089,146397559,146400656,146398392,146396433,146399165,146399119,146396053,146399875,146396213,146399018,146399344,146397983,146399514,146398430,146402184,146396372,146397971,146400311,146402094,146398745,146399054,146398608,146400221,146396245,146396412,146396900,146396829,146398896,146397357,146400693,146398768,146398698,146398724,146397501,146401283,146399905,146401098,146399679"
44610,"146417888,146413523,146414565,146413688,146413030,146419124,146414162,146416933,146413467,146415461,146415393,146415126,146417016,146418096,146414867,146415036,146415359,146414805,146418130,146413258,146413901,146415366,146417623,146413293,146414213,146413897,146414392,146413243,146417831,146413203,146413184,146413645,146414609,146415149,146416172,146414408,146414172,146413513,146413505,146413521,146413672,146416973,146413720,146415342,146413228,146413171,146419269,146414216,146413463,146413415,146417892,146414614,146414781,146413611,146414534,146415243,146418651,146414622,146418082,146418790,146414782,146417534,146414917,146415507,146415786,146415070,146413902,146413633,146414670,146413591,146414230,146413966,146417274,146415751,146415741,146415551,146413634,146416219,146415642,146414401,146414589,146416504,146414555,146415041,146416133,146414579,146413846,146415515,146413926,146413840,146413422,146413430,146418244,146414893,146416105,146415051,146415102,146413363,146413975,146414063,146415526,146418841,146416137,146415498,146416491,146414779,146414895,146414337,146413906,146418897,146415492,146414840,146414691,146417026,146417718,146414784,146413713,146418941,146414857,146415262,146414834,146417550,146413586,146413735,146414076,146415512,146417836,146415530,146413610,146414127,146413762,146417640,146417019,146413455,146416448,146413066,146419199,146413018,146413424,146413308,146414110,146414809,146417167,146414431,146415682,146414570,146414472,146413780,146414817,146414343,146413605,146416620,146418866,146413959,146415601,146414447,146418139,146413428,146414980,146413845,146418269,146414059,146416773,146414699,146413028,146418892,146416455,146415153,146413298,146418973,146415064,146414664,146416508,146414862,146414952,146413839,146414387,146415460,146415185,146413084,146415404,146414331,146418377,146415594,146415107,146417837,146419238,146414577,146415438,146415554"
44615,"146432388,146433116,146430047,146435629,146431005,146432516,146435078,146433573,146435438,146435125,146432952,146433462,146432198,146433810,146434147,146434749,146433115,146429574,146433203,146434114,146433363,146432585,146433301,146430335,146435626,146433339,146432226,146434262,146434407,146433426,146432446,146435228,146433840,146435187,146429544,146433860,146435111,146432336,146429864,146429316,146430862,146435417,146430840,146434602,146435023,146435621,146434608,146434470,146434353,146434261,146429436,146435404,146435264,146430110,146435631,146435312,146433514,146429352,146434811,146434877,146432363,146435456,146434395,146433933,146433249,146430495,146434095,146434382,146431787,146433990,146432956,146433151,146434744,146429353,146433620,146430412,146435588,146431079,146433218,146433305,146433489,146432112,146434529,146435498,146430726,146435604,146433425,146434878,146434069,146434011,146433284,146432845,146431639,146434373,146434929,146433843,146434693,146432976,146432524,146433955,146433610,146433774,146432177,146434574,146435204,146431273,146433605,146432772,146434719,146435419,146433182,146433108,146431838,146433196,146434067,146433419,146430774,146430730,146434633,146434474,146433432,146434987,146429541,146434647,146429537,146433439,146435327,146434924,146434890,146433592,146435320,146434136,146435487,146429572,146429525,146433978,146432558,146434283,146434750,146435413,146433771,146435019,146433737,146435644,146434401,146434664,146435591,146432547,146431829,146434802,146433126,146434637,146429763,146430222,146429731,146435400,146433928,146432557,146432250,146430860,146435186,146434033,146431809,146433201,146434118,146434273,146433682,146434942,146434310,146433422,146435026,146434201,146433698,146431546,146432848,146435021,146435150,146434168,146433236,146433571,146434006,146433706,146433347,146434655,146429706,146432385,146430287,146434150,146429368,146435238,146431532,146435632"
44620,"146447697,146447652,146446290,146447734,146452358,146445777,146445904,146451413,146449569,146449938,146446328,146449736,146448725,146449547,146451618,146446357,146449989,146450736,146447918,146452288,146448541,146447698,146448764,146450274,146449870,146445663,146448739,146447114,146447371,146447829,146446858,146450673,146451713,146446101,146449485,146450388,146446664,146452807,146449225,146449951,146446448,146449922,146450284,146447351,146450317,146450566,146452531,146446129,146447600,146447194,146449785,146446694,146451124,146447339,146451936,146447622,146448941,146447702,146447017,146452238,146447104,146450865,146451203,146448514,146451369,146448270,146449104,146446692,146448874,146452784,146447577,146451035,146449183,146445765,146446961,146451436,146451830,146452564,146450491,146448020,146451069,146450375,146451898,146451006,146448714,146446205,146446957,146452509,146450128,146452247,146451051,146447430,146448882,146451129,146447113,146450213,146448441,146448909,146448486,146448423,146446291,146451553,146448954,146451149,146452007,146448953,146451935,146450583,146447418,146448961,146446844,146452303,146451995,146451474,146449682,146447345,146448128,146446568,146451377,146447770,146452627,146445858,146449188"
44625,"146464877,146464233,146467992,146467150,146463614,146467520,146465203,146463280,146468124,146464161,146464800,146465742,146465290,146463348,146466166,146465528,146467238,146465985,146463240,146462930,146465799,146464970,146465701,146465070,146466351,146466309,146464465,146466168,146462801,146464536,146463368,146464710,146465243,146466095,146466386,146466284,146463443,146463595,146462808,146463937,146465735,146464039,146464164,146462809,146463162,146466659,146462984,146468049,146463467,146465246,146464680,146465427,146466449,146464805,146464736,146466843,146464023,146464674,146464715,146463332,146464119,146462842,146466973,146463868,146464461,146468135,146463477,146464081,146464930,146465226,146468711,146467407,146464928,146468132,146467294,146463419,146465123,146464066,146464098,146464082,146462817,146463832,146468609,146464455,146464067,146465776,146463058,146463082,146464412,146462887,146464201,146467212,146464110,146463605,146464266,146467728,146464703,146464665,146466767,146468117,146463881,146466930,146463568,146463503,146464044,146464517,146463511,146463192,146463065,146462934,146463845,146463191,146464189,146464645,146463186,146468158,146463839,146463110,146467426,146468115,146466506,146465665,146463706,146464904,146463796,146463410,146462836,146464918,146463672,146463174,146464207,146462876,146463667,146462901,146465738,146468365,146463746,146464389,146468241,146464733,146467755,146464466,146463004,146463106,146467490,146463277,146468558,146464134,146464673,146465614,146463967,146463807,146468448,146465156,146464941,146464024,146464709,146463251,146465479,146465567,146464181,146464014,146463172,146467553,146463934,146468160,146464790,146468192,146464692,146468763,146465233,146466914,146463473,146462938,146462834,146465021,146463812,146463482,146465110,146464241,146464364,146462883,146462864,146464662,146463324"
44630,"146481132,146484620,146482606,146482969,146483144,146480142,146483847,146479390,146481507,146484229,146479956,146483831,146478982,146480100,146482411,146484250,146480833,146484175,146484544,146483163,146483931,146484373,146482458,146480085,146483410,146483160,146478958,146481698,146482134,146482413,146483711,146483730,146482927,146484770,146483243,146483942,146484118,146481373,146482340,146484359,146481358,146482956,146484249,146482683,146483701,146483861,146479440,146484421,146483833,146483897,146482540,146484192,146479917,146479818,146483587,146484398,146481599,146483134,146482957,146480249,146482807,146484116,146484801,146481432,146482696,146480173,146479053,146479656,146484595,146482285,146479876,146484670,146478870,146479901,146482402,146484187,146483759,146483370,146484137,146481628,146482185,146483674,146484111,146484132,146484027,146482559,146480869,146484686,146484206,146481926,146484635,146482840,146483187,146482700,146482594,146479828,146484470,146478885,146480821,146483228,146479843,146482266,146482685,146478932,146483433,146483044,146478765,146481355,146484173,146483743,146482919,146483608,146479484,146483169,146480396,146484072,146479254,146482301,146484450,146484294,146479026,146480737,146479952,146482702,146480962,146483651,146482793,146483083,146478816,146481475,146484382,146483740,146483390,146483011,146478951,146484523,146482812,146480238,146484042,146484413,146483274,146482823,146484245,146482720,146479766,146483851,146484415,146480321,146481313,146483282,146479163,146482984,146481445,146478856,146483137,146484720,146484594,146479225,146482759,146484521,146483572,146484748,146483510,146483642,146478892,146483807,146479779,146482571,146484074,146484141,146484603,146481342,146484396,146482800,146479481,146484260,146482182,146484103,146482386,146483033,146483081,146483483,146479897,146482419,146481186,146484339,146484032"
44635,"146496750,146499488,146496757,146497108,146494981,146495654,146496864,146500209,146499774,146498756,146496124,146495835,146499571,146501999,146496489,146499157,146498752,146497172,146496474,146499712,146496393,146499798,146501102,146501868,146496875,146500235,146495389,146499229,146498429,146494922,146501654,146498619,146495223,146496356,146495670,146500667,146498804,146498604,146499499,146499297,146496702,146501433,146502072,146500928,146495973,146499333,146501468,146500925,146498348,146495428,146496234,146495227,146501217,146501721,146501287,146497427,146497479,146495375,146498704,146495127,146498495,146500260,146499971,146499837,146496974,146501227,146497111,146495332,146502034,146499092,146495783,146501199,146500175,146499946,146499484,146498304,146499728,146500303,146499008,146499772,146501952,146497988,146500477,146499025,146495270,146501490,146500624,146500747,146500217,146497941,146495928,146499522,146500658,146499118,146497062,146494959,146496610,146498510,146495885,146502130,146499230,146497463,146495584,146501448,146501419,146500473,146498451,146500213,146496423,146496257,146501837,146495188,146495122,146498848,146496213,146498646,146499589,146495609,146499869,146495863,146498497,146496015,146502143,146501491"
44640,"146514181,146512472,146513023,146514150,146518748,146513222,146515175,146512397,146514616,146518112,146512481,146513893,146512696,146515745,146512826,146512527,146512868,146514171,146514746,146517015,146518799,146516944,146512732,146513773,146514724,146512763,146516886,146516105,146517748,146513545,146512659,146513596,146512890,146512843,146513456,146513186,146512980,146515316,146514770,146512929,146513300,146514019,146517111,146513937,146513940,146514423,146516253,146515724,146514108,146514434,146513618,146514381,146514648,146517453,146513990,146512649,146513652,146514229,146513709,146514020,146516248,146518439,146512852,146514461,146513079,146514756,146516965,146513337,146513158,146512645,146513245,146515135,146514060,146513671,146512788,146516443,146515043,146513859,146516215,146513799,146514542,146515750,146514611,146515849,146515405,146514759,146513836,146516292,146514421,146517992,146514123,146514390,146516517,146518787,146518158,146515931,146512438,146514466,146516182,146514255,146514708,146514996,146514715,146513182,146513846,146518427,146516566,146512962,146514624,146513623,146513063,146514190,146517353,146517397,146515538,146512707,146513196,146512754,146513238,146514106,146513768,146513403,146517017,146512389,146515821,146514299,146514436,146514925,146514327,146514538,146514253,146514790,146514576,146513385,146513438,146512781,146515873,146516473,146514370,146513867,146513972,146514310,146512458,146512923,146514508,146513993,146517001,146518321,146512599,146514187,146513755,146518055,146512842,146513402,146513141,146512974,146516877,146514427,146512461,146514293,146512655,146513162,146516319,146513524,146513919,146516233,146513783,146516032,146512757,146513921,146516243,146512547,146515712,146517646,146518253,146512685,146517079,146515868,146516490,146514980,146512490,146513121,146517302,146516966,146518737,146514353,146514550,146514168,146514785,146514612,146513918,146517029,146514382,146514684,146512516"
44645,"146530189,146534169,146534243,146530949,146530495,146534873,146534474,146535185,146531503,146533857,146533861,146534581,146532363,146531382,146532357,146530477,146534938,146532603,146530698,146534876,146535173,146533531,146533551,146533558,146533736,146533754,146530257,146530353,146531309,146531929,146532429,146534105,146529696,146532202,146533510,146533258,146535316,146534629,146530832,146535009,146532984,146535035,146532354,146533631,146534130,146533215,146534293,146534727,146534978,146533186,146534834,146532847,146534150,146534253,146533846,146535071,146534944,146530478,146530167,146533464,146534239,146535220,146533039,146530174,146533006,146531114,146531454,146531580,146534512,146534064,146532715,146529139,146535169,146533654,146533805,146534141,146533184,146534406,146533109,146534948,146533371,146534537,146535193,146534043,146530599,146532989,146532894,146531791,146533210,146533839,146529860,146531258,146535217,146529624,146535074,146532975,146533667,146532426,146533054,146534914,146533774,146534955,146529296,146532368,146532955,146533780,146535271,146532977,146534854,146533543,146529992,146530815,146533636,146529571,146530839,146534552,146533285,146533381,146534468,146532918,146530631,146530671,146534381,146533895,146534267,146532009,146529997,146533310,146534296,146533303,146533725,146529409,146534225,146534697,146533884,146534627,146533894,146534424,146531846,146534651,146534496,146534464,146530493,146533469,146531606,146531217,146533580,146532961,146533386,146531043,146534038,146534478,146533274,146534778,146530289,146532019,146529365,146530330,146530337,146530372,146535229,146534860,146533393,146533727,146529189,146533345,146535210,146534146,146534219,146534444,146532986,146533785,146533664,146534743,146534254,146529471,146533855,146534462,146535139,146534937,146532899,146533875,146533123,146529434,146533437,146533005"
44650,"146549220,146550957,146550721,146549140,146550821,146545279,146548474,146550038,146550331,146549726,146550259,146552121,146549664,146546498,146549573,146550697,146548467,146547735,146546321,146545829,146549878,146548986,146546511,146549172,146550089,146549186,146550402,146545664,146548844,146545908,146549644,146548043,146545917,146549243,146545714,146550058,146549269,146549057,146546881,146549216,146550606,146551164,146552304,146547941,146550147,146547500,146545137,146551311,146547821,146550657,146550932,146546052,146550840,146550998,146548849,146551785,146545245,146546082,146548121,146548350,146547477,146551446,146550569,146550544,146546877,146546680,146550461,146549792,146551153,146547099,146548449,146551199,146549322,146546563,146549666,146551862,146547642,146550492,146547119,146549610,146548186,146545783,146545257,146549993,146545893,146546701,146545922,146549120,146548405,146552097,146546753,146545767,146550607,146546172,146546372,146546864,146550470,146545306,146545145,146548536,146552334,146545411,146545238,146548316,146550922,146551783,146546216,146548211,146546884,146552107,146550204,146550404,146547371,146552138,146550979,146550092,146548141,146546503,146551555,146548942,146546325"
