cycle,pedigree_IDs
44600,"146399654,146396638,146399308,146395558,146397751,146397845,146396995,146398624,146399728,146397330,146394348,146397230,146397983,146396400,146399595,146396794,146397327,146399067,146399792,146399088,146394219,146399028,146398189,146396634,146398643,146396490,146397648,146396242,146398361,146399407,146394408,146398136,146398175,146394773,146398741,146394838,146397868,146395525,146395477,146398436,146399099,146395374,146399151,146399545,146398257,146397694,146393886,146399882,146399423,146396734,146395460,146399824,146396568,146398041,146398654,146396592,146399810,146394005,146397586,146394049,146399794,146399798,146399548,146398147,146394703,146394976,146397878,146396665,146397668,146397211,146394499,146395539,146399596,146394257,146399226,146393851,146399608,146398799,146398948,146398683,146398992,146397749,146397672,146399791,146395269,146394059,146394704,146398800,146396311,146394735,146394904,146395302,146398048,146398413,146395869,146398354,146399221,146397705,146395426,146399780,146397039,146399453,146393770,146399531,146394070,146399082,146398487,146397596,146398252,146399554,146399587,146395776,146396814,146399771,146398761,146399444,146399494,146398393,146396013,146397968,146398053,146396014,146394215,146395450,146399402,146396669,146398779,146399029,146399460,146397723,146398107,146398736,146397527,146398865,146398231,146399005,146398488,146398545,146398293,146398857,146398336,146395947,146398631,146398016,146398730,146397335,146397969,146399615,146397075,146394025,146397738,146399546,146396407,146398439,146394176,146395670,146398858,146397130,146393798,146398783,146395180,146399405,146397588,146395498,146395325,146398608,146397649,146396975,146395505,146394873,146397553,146394443,146395476,146398537,146398172,146398419,146395095,146398727,146396731,146398672,146399876,146395380,146395009,146397899,146397645,146396164,146395034,146398321,146397663,146396639"
44605,"146413355,146409973,146414578,146410727,146414652,146414273,146412758,146414515,146412794,146412785,146414734,146416155,146411435,146411065,146410241,146414093,146411351,146413366,146415041,146414644,146410039,146416020,146410770,146416350,146413607,146410544,146411567,146412112,146412517,146415547,146410321,146411364,146412189,146410635,146416197,146416145,146413081,146413181,146416684,146413534,146415306,146415375,146416057,146412685,146415472,146410535,146413017,146411785,146413395,146412480,146415922,146416066,146410861,146414385,146412880,146409832,146411440,146412663,146410452,146412969,146410320,146414992,146414714,146411121,146415461,146415168,146414464,146414289,146414071,146415672,146415937,146409908,146412387,146416743,146410462,146415701,146414228,146412075,146413856,146410331,146411049,146413398,146413902,146412864,146410118,146415878,146416757,146411732,146416600,146412229,146415165,146413838,146415687,146413626,146416683,146416375,146415694,146416186,146415951,146411234,146410768,146412688,146416638,146410754,146410276,146414806,146411443,146415942,146416924,146413642,146412559,146412314,146413683,146410716,146411424,146411678,146415308,146411252,146412890,146414103,146415278"
44610,"146430907,146427031,146427795,146428422,146427911,146432266,146427694,146428311,146427609,146427728,146429652,146427403,146427623,146429064,146428924,146428788,146428738,146430421,146429928,146429358,146428078,146429188,146429784,146431124,146431876,146429405,146428892,146427055,146426882,146432891,146427540,146431722,146427582,146428481,146429806,146427351,146428507,146428401,146428190,146432483,146428108,146432541,146432576,146428831,146427515,146432711,146429878,146427283,146427451,146431543,146428753,146427221,146428281,146429152,146426913,146428178,146430210,146428360,146428469,146429275,146427852,146427349,146426891,146428074,146428038,146432359,146430318,146427442,146428113,146429490,146428169,146430167,146428855,146428670,146431556,146431592,146432084,146428019,146430190,146427751,146427721,146428340,146431152,146428853,146432665,146428731,146430351,146427097,146427772,146430956,146430823,146429957,146428990,146427902,146427100,146426981,146427913,146432120,146430302,146431308,146430201,146427558,146429863,146428614,146428951,146432773,146427871,146427976,146427647,146427829,146430429,146428825,146428254,146430851,146431557,146427466,146428974,146428325,146430342,146427771,146432932,146428617,146428786,146432281,146428201,146427527,146429072,146431495,146428131,146427853,146428981,146429805,146428059,146429923,146427980,146428792,146428790,146429104,146429071,146428702,146430546,146428363,146428106,146428926,146426819,146428214,146429364,146427145,146428568,146426960,146430631,146426836,146430571,146428602,146429031,146427873,146426958,146428163,146431910,146427244,146430162,146430376,146428330,146428379,146429154,146427593,146427870,146431811,146430448,146432508,146427947,146426969,146429265,146428207,146429176,146428484,146433189,146432022,146428367,146429636,146427929,146433144,146430032,146427674,146429059,146428870,146427370,146431726,146427238,146433083,146429356"
44615,"146447706,146447291,146446750,146449051,146449003,146448701,146446123,146449450,146447575,146448910,146448697,146449532,146447340,146449092,146449364,146449370,146447656,146447939,146448083,146447874,146448857,146448502,146446125,146445219,146447684,146447245,146448257,146443574,146444259,146448623,146446404,146448030,146446815,146443806,146445012,146448620,146449430,146448214,146444845,146447744,146447474,146444892,146449263,146447920,146448151,146447370,146448362,146445054,146448971,146444340,146447331,146448418,146448816,146447849,146448950,146448352,146444850,146447573,146447948,146449033,146444549,146445031,146447243,146446235,146446053,146444527,146447506,146447507,146448725,146445291,146446232,146449541,146444787,146445986,146449069,146449151,146445375,146447283,146448695,146448708,146449002,146445670,146448242,146444773,146443818,146446463,146448643,146449513,146447892,146449517,146449317,146447198,146449105,146447004,146447799,146444862,146447909,146445961,146444459,146444254,146447521,146447768,146443730,146446526,146449491,146445598,146448992,146448279,146444726,146446220,146448231,146447628,146447747,146448858,146443462,146449269,146444670,146448961,146449118,146448149,146447533,146449550,146443457,146447912,146448588,146448581,146447643,146446766,146449261,146448328,146447911,146448513,146447599,146444698,146445882,146448368,146449265,146445580,146449050,146447897,146445785,146449305,146449404,146448606,146445070,146447484,146446105,146449026,146448416,146448882,146448051,146448558,146449310,146447120,146447377,146447210,146443548,146447778,146445211,146449027,146448503,146447188,146447749,146445838,146447313,146444166,146448012,146445985,146447625,146447688,146443655,146449599,146448281,146446199,146445266,146449345,146448718,146445328,146448753,146447969,146445527,146447608,146445997,146446276,146447433,146448673,146447694"
44620,"146462455,146463645,146466321,146463402,146463475,146459737,146465401,146464432,146463250,146466505,146462137,146461593,146460161,146459828,146463671,146461282,146459717,146464217,146465128,146463786,146464881,146462387,146465439,146462216,146464397,146461323,146462931,146462845,146459975,146461875,146463802,146460959,146465831,146466759,146466167,146461007,146466713,146460616,146462867,146463190,146461047,146464526,146461531,146459865,146460588,146463561,146462711,146461856,146459826,146465806,146466791,146466214,146460668,146462818,146461645,146465130,146461407,146463638,146460796,146462986,146463740,146463400,146462633,146460736,146462299,146464238,146463079,146464991,146460169,146464156,146465774,146460730,146461077,146465190,146461728,146460536,146464630,146461805,146462025,146464866,146460563,146466091,146461523,146460696,146461090,146465635,146466712,146461095,146466966,146466751,146466217,146466194,146462909,146461469,146464116,146460799,146463085,146466475,146466351,146464195,146464946,146466439,146460807,146465650,146460551,146465525,146462453,146465269,146466084,146466526,146461171,146460071,146464874,146463309,146466821,146462574,146460946,146466280,146464040,146465458,146463390,146463062,146461933,146465035"
44625,"146479853,146478197,146477926,146479393,146477578,146478915,146477183,146477715,146477303,146478822,146478013,146479370,146479191,146477843,146483001,146477214,146482987,146480730,146481219,146477065,146478660,146477222,146478483,146479170,146478993,146480641,146481332,146483065,146478966,146477045,146477215,146477157,146477699,146482613,146480502,146477989,146479423,146482698,146477653,146478940,146479734,146478540,146482258,146482384,146480099,146479584,146480409,146481515,146480899,146482220,146480900,146481520,146479880,146480136,146478703,146481634,146482458,146477262,146478307,146477648,146482901,146481355,146478286,146478778,146478539,146482524,146478211,146477697,146477965,146480232,146478086,146477530,146479890,146479166,146481092,146477509,146478629,146477851,146479287,146482791,146481206,146477803,146482784,146479002,146477351,146478875,146479064,146481732,146477012,146478090,146479788,146477902,146479277,146477816,146482477,146477676,146476974,146478554,146477918,146478404,146479768,146477141,146477498,146478792,146477907,146479239,146478737,146481869,146477294,146477534,146482995,146482718,146477554,146478758,146477560,146479918,146482261,146478421,146478619,146482733,146478557,146482194,146476969,146479403,146481915,146479290,146477993,146477067,146478654,146478981,146479325,146480721,146477162,146480524,146479186,146477431,146479817,146480814,146477077,146479652,146479263,146482838,146481017,146477480,146477382,146482219,146480138,146479735,146481505,146477824,146477611,146477102,146482234,146478439,146478868,146481344,146478457,146479377,146477591,146481862,146477678,146477076,146478001,146481968,146479329,146477748,146482001,146479007,146481716,146480080,146479225,146478410,146477705,146481048,146480483,146478225,146479781,146478155,146479373,146478555,146477700,146478818,146479704,146480444,146478051"
44630,"146493682,146498824,146498398,146496074,146498858,146497357,146496348,146499356,146494711,146497512,146495765,146498522,146499306,146495601,146499050,146499049,146497690,146499126,146499037,146493426,146494974,146497043,146494003,146497649,146498188,146496392,146498215,146493501,146497977,146499196,146497587,146495615,146499013,146497962,146494396,146498455,146498089,146497380,146496577,146494771,146498942,146494982,146497406,146498273,146493491,146494025,146497673,146494278,146497578,146495432,146497614,146498868,146497685,146499108,146494486,146499006,146497957,146495666,146497592,146497066,146497656,146497271,146499433,146498791,146497279,146498828,146497557,146496532,146493880,146497859,146498702,146494161,146499098,146499112,146497686,146493522,146494109,146498895,146493870,146498075,146497945,146499026,146498923,146497377,146493788,146496110,146497383,146498890,146495092,146496554,146497707,146498563,146497327,146496422,146499035,146497951,146498951,146499372,146498574,146498465,146494162,146496697,146494996,146498792,146497177,146498355,146498734,146497181,146499357,146496556,146495865,146498966,146493839,146497982,146493500,146498419,146497706,146497659,146497483,146497262,146499005,146497276,146498576,146495692,146498443,146498446,146497093,146497505,146498931,146494965,146498280,146498139,146494415,146498731,146498508,146493528,146499011,146495948,146493651,146497604,146498643,146495426,146495613,146498829,146494311,146499440,146497174,146498042,146495528,146495163,146497719,146499213,146497558,146498595,146495846,146498630,146495102,146498170,146498411,146499279,146497766,146495540,146497080,146495391,146495311,146494808,146497340,146497633,146493274,146497793,146497061,146496742,146493320,146496758,146493319,146498392,146498192,146498026,146494818,146496253,146498501,146499004,146498527"
44635,"146515987,146514100,146511929,146515943,146511517,146512457,146513914,146516019,146511056,146515084,146513044,146510177,146516609,146510075,146513427,146513165,146509790,146509862,146514690,146511051,146513400,146515729,146514670,146513133,146510625,146510554,146514411,146512873,146510412,146515217,146516425,146512335,146515572,146511551,146511052,146512910,146514283,146510018,146513693,146510344,146516840,146515197,146511484,146513426,146509362,146509505,146513223,146516098,146511719,146515815,146511418,146515974,146512459,146511111,146512863,146510447,146513147,146515983,146513949,146509791,146511144,146515365,146511635,146510680,146509407,146511887,146513417,146514779,146511471,146514197,146514473,146516606,146516351,146511217,146512315,146510215,146513674,146509871,146513640,146512210,146510655,146514625,146516866,146510015,146510477,146515977,146510066,146513724,146510573,146516733,146514274,146509436,146515827,146514475,146513307,146512206,146509477,146515866,146509661,146511986,146515251,146511434,146511877,146515970,146509450,146511618,146510662,146510817,146511577,146509795,146515793,146512359,146510302,146510721,146512063,146515786,146510257,146510865,146512273,146516764,146512313,146513167,146514055"
44640,"146526897,146526593,146531801,146526425,146527720,146528301,146531592,146527650,146527568,146526532,146528177,146527226,146527874,146528009,146528056,146526740,146526919,146526843,146528130,146530135,146527202,146529121,146527562,146526896,146531841,146527428,146531925,146529726,146528469,146526507,146526756,146528841,146528736,146526662,146531091,146528427,146528229,146526666,146531973,146527987,146528873,146529711,146532060,146530172,146527894,146529680,146528717,146526761,146531493,146529698,146530933,146529094,146527283,146529305,146526564,146526416,146531867,146527933,146528760,146528708,146529299,146527684,146527504,146527532,146527724,146529953,146530182,146526627,146529436,146529410,146527136,146532069,146529530,146532052,146527888,146527266,146529262,146526912,146528237,146526920,146527708,146528364,146528449,146528627,146526866,146529218,146529086,146527298,146527388,146527017,146528704,146526832,146527533,146528156,146528764,146527315,146532053,146529959,146527810,146527023,146526557,146530156,146527571,146526706,146526747,146528656,146527626,146527123,146530368,146527004,146526852,146526770,146528086,146527062,146526652,146526523,146526703,146530469,146527898,146532369,146527137,146526556,146531836,146528074,146527362,146526763,146526512,146530087,146528615,146527449,146526469,146530171,146527617,146527696,146527393,146528612,146528788,146527278,146528138,146532278,146531324,146527820,146526464,146532302,146528698,146530496,146527519,146528418,146526785,146530429,146528807,146528255,146532178,146527190,146527327,146526829,146531414,146526541,146526876,146530254,146527856,146527090,146529884,146531432,146529915,146530250,146526814,146529343,146526446,146526690,146527736,146527103,146527130,146530178,146527439,146527666,146527904,146532056,146532133,146527538,146527497,146527819"
44645,"146546312,146543035,146546265,146548215,146547451,146546612,146546092,146542587,146548174,146543669,146547856,146546850,146547911,146547893,146545664,146548089,146545742,146542770,146548024,146548363,146548558,146546420,146547736,146543447,146547141,146547337,146545409,146543540,146548046,146542741,146543079,146546990,146543139,146547011,146547117,146546725,146545079,146547806,146542582,146547934,146543241,146547127,146546851,146547386,146548048,146543541,146542699,146547485,146547697,146548045,146546404,146546348,146548407,146547289,146545111,146544187,146546852,146548550,146546281,146545407,146546211,146546236,146547461,146544895,146546525,146543090,146548455,146543256,146545827,146547079,146547749,146546847,146543526,146545619,146548004,146546989,146546473,146545323,146546814,146545568,146548276,146546893,146544742,146548473,146545814,146546952,146545804,146547836,146548538,146548305,146546680,146545340,146546735,146547365,146546491,146548531,146547388,146546396,146548442,146546597,146545467,146544866,146548259,146547945,146544677,146547745,146544615,146546993,146547563,146543557,146548443,146544805,146544882,146546845,146546593,146545951,146546728,146547427,146542959,146547948,146548504,146547022,146547604,146547962,146548279,146545904,146547826,146548298,146548375,146546538,146543132,146546314,146547649,146548262,146547192,146547928,146546366,146543378,146545983,146546274,146547424,146546143,146547176,146548429,146546959,146544713,146546656,146544987,146547087,146547886,146546788,146543724,146546294,146548231,146547235,146546742,146544578,146548557,146545074,146544060,146544134,146547248,146546503,146546042,146543421,146547005,146543839,146546675,146547220,146547662,146546196,146546734,146543188,146547026,146544507,146546843,146548001,146547275,146547305,146546163,146543735,146548502,146543663,146542521,146547738,146547012"
44650,"146561630,146562485,146565181,146558849,146561165,146564247,146564263,146565067,146558665,146560738,146562462,146563523,146563323,146558834,146559805,146562818,146559590,146563184,146561746,146564865,146565029,146563180,146561773,146561664,146563953,146564334,146560735,146561908,146561802,146560185,146558666,146558733,146561037,146560246,146563109,146561679,146564472,146560154,146565431,146560992,146564466,146560671,146560245,146563853,146562085,146559769,146560042,146565339,146563267,146561368,146559926,146562473,146559690,146558471,146564446,146563415,146564303,146565327,146564025,146565250,146559626,146560529,146561042,146559417,146563384,146565290,146562343,146563104,146562781,146565388,146558489,146559150,146559413,146558587,146564989,146564832,146564729,146559541,146562459,146558586,146564409,146562801,146563846,146563069,146562224,146558830,146560606,146563793,146558763,146561940,146565079,146561473,146560762,146564493,146564088,146563064,146565457,146560479,146565184,146565197,146564035,146560032,146559339,146562949,146561438,146562576,146561027,146558672,146563031,146559800,146561692,146560656,146559638,146561167,146559095,146564486,146564879,146559792"
