cycle,pedigree_IDs
44600,"146266384,146269117,146270484,146268370,146268774,146269958,146265067,146268098,146268047,146269109,146270427,146270435,146268983,146270189,146270467,146268879,146266535,146266256,146269766,146269129,146268237,146268081,146267132,146267284,146267704,146268205,146269872,146269501,146268123,146269991,146264988,146269660,146269873,146268521,146268792,146268031,146270140,146269093,146269273,146269004,146265632,146268590,146270340,146270040,146265913,146267440,146270285,146269756,146270160,146269213,146266267,146267126,146269215,146268356,146264913,146266912,146269832,146270101,146268656,146270009,146270216,146268397,146269930,146265614,146270165,146265694,146269226,146269301,146268651,146270182,146270321,146269469,146268830,146268698,146269097,146269467,146270054,146268184,146266092,146265896,146265899,146268349,146268537,146268566,146265690,146266642,146265953,146270396,146268078,146268181,146267539,146267522,146268643,146267306,146266495,146269967,146269444,146269611,146269137,146268963,146266562,146267973,146266026,146265578,146266542,146266818,146264816,146268872,146269758,146267614,146269502,146267679,146265934,146269329,146267675,146265905,146268057,146267450,146266815,146268226,146268387,146265794,146270083,146267290,146269688,146269442,146268490,146268374,146268510,146270407,146268134,146269931,146270302,146269979,146269998,146269942,146269359,146270438,146266446,146269422,146269821,146269618,146264974,146267128,146269825,146264449,146268669,146265563,146270257,146270242,146269726,146266220,146269101,146266830,146266889,146269608,146268138,146268390,146268253,146270301,146268740,146266571,146269353,146266417,146267278,146269548,146270218,146265297,146268029,146269798,146268689,146265634,146267978,146269332,146268729,146266601,146265418,146268505,146269637,146270100,146264901,146267637,146266620,146269555,146269534,146264519,146269533,146269823,146270270,146270130,146268285,146266500,146269083"
44605,"146283415,146284631,146286013,146286246,146280930,146285194,146280851,146285426,146286709,146285425,146281971,146285700,146285207,146286827,146281916,146282441,146287359,146283956,146286053,146283588,146280500,146284834,146286527,146284586,146282291,146280805,146282117,146283698,146283073,146281751,146282130,146285658,146284996,146286431,146281705,146284055,146283128,146284773,146284478,146286635,146283383,146280427,146281441,146284967,146281950,146285021,146286740,146284740,146282374,146287222,146282182,146282926,146282839,146285528,146287183,146286218,146281915,146286152,146287514,146281011,146282622,146285320,146284968,146286473,146282403,146282413,146286640,146282046,146285881,146283331,146283771,146281361,146282997,146286170,146283569,146285984,146286171,146281964,146285025,146280595,146283330,146284332,146287228,146286323,146286546,146286620,146287531,146283915,146282785,146280633,146281448,146285566,146281932,146286670,146282681,146284711,146287287,146281762,146285859,146281105,146281670,146284922,146283799,146284158,146285170,146282380,146286977,146283977,146285742,146282152,146282222,146287148,146283511,146285577,146286002,146286022,146284962,146285899,146282027,146282396,146282561"
44610,"146300320,146298966,146300563,146298860,146303294,146299161,146297630,146299191,146299482,146299204,146299609,146300755,146303270,146297964,146302770,146302158,146298764,146297830,146303261,146298360,146300255,146302457,146303351,146298386,146298738,146301709,146297656,146298541,146299451,146297446,146297441,146301458,146298271,146297509,146300329,146299526,146300196,146301010,146301419,146298680,146299186,146302376,146298318,146297585,146299604,146297553,146297986,146298704,146301376,146303262,146301606,146298368,146297633,146298090,146301944,146297566,146298770,146299129,146299377,146299050,146298709,146299345,146297821,146302199,146299233,146298693,146297820,146299569,146300991,146299431,146298204,146298477,146298066,146298985,146301878,146302334,146298188,146303332,146299316,146299298,146298002,146300263,146297836,146302250,146299395,146297520,146298095,146300160,146298880,146301523,146303329,146300336,146299448,146298818,146299529,146299598,146297612,146298406,146298729,146299240,146301904,146298565,146299195,146303337,146299736,146302159,146301675,146298996,146300541,146301818,146297436,146299589,146302935,146297874,146302914,146300962,146297728,146298203,146299360,146299560,146301448,146297650,146301863,146297636,146299207,146299455,146301796,146299423,146303162,146297505,146299376,146302562,146298783,146298423,146298755,146298229,146298430,146297725,146298307,146301598,146298762,146297563,146297718,146300333,146297679,146297477,146299220,146299270,146298505,146299264,146301894,146301580,146299014,146299354,146299032,146297936,146301033,146298951,146301903,146298239,146298653,146300724,146300879,146299494,146301895,146299201,146299056,146298063,146303272,146303210,146299763,146298320,146300122,146298481,146298822,146299029,146300213,146299128,146299924,146297527,146298510,146302706,146299468"
44615,"146316734,146317726,146314323,146313528,146317902,146316978,146316767,146315820,146313850,146315468,146316837,146318512,146318002,146314741,146314203,146314713,146318164,146315319,146318490,146318142,146316986,146318069,146318297,146317821,146316646,146315765,146318215,146317152,146318124,146318357,146318953,146317016,146318366,146318584,146314667,146315181,146314188,146317918,146315325,146313051,146318269,146316855,146317654,146314852,146317417,146318631,146315540,146317339,146317903,146318709,146314633,146317549,146318597,146316981,146317032,146317928,146318642,146318686,146316691,146318951,146317839,146317844,146313186,146316095,146318030,146313641,146314626,146318580,146313645,146318013,146317369,146318031,146317513,146317865,146316642,146318248,146317981,146318539,146315378,146314297,146317053,146314978,146318284,146316995,146313435,146317379,146316710,146317571,146316895,146315005,146318848,146316851,146317790,146317324,146317093,146314183,146315386,146318068,146317797,146315887,146317650,146317999,146317367,146315804,146318715,146317984,146314563,146318712,146316637,146315696,146315557,146314785,146318609,146318417,146317019,146318314,146318819,146316850,146314251,146313179,146316970,146315515,146318552,146313464,146316087,146313621,146316515,146314419,146316815,146318679,146316045,146314867,146317615,146313573,146316715,146317630,146316766,146318903,146317649,146316713,146314815,146316178,146316782,146314753,146317343,146317211,146316805,146316129,146318823,146315033,146318826,146315123,146314972,146318530,146313682,146315425,146314272,146318260,146316604,146316397,146316589,146318006,146317458,146316769,146316753,146315857,146317472,146313580,146316264,146317519,146313961,146318170,146315164,146318528,146317173,146314132,146318667,146314474,146316588,146315859,146318123,146317691,146313665,146317872"
44620,"146329523,146332368,146332118,146329225,146332584,146331007,146332998,146334052,146328811,146332186,146333508,146334193,146333081,146334792,146330894,146333604,146334816,146333601,146333730,146335178,146330266,146329989,146334892,146334972,146334726,146332445,146334703,146335482,146330717,146330424,146332539,146332110,146332588,146329759,146333169,146333284,146332028,146333059,146331163,146328611,146335483,146333379,146329133,146333398,146332018,146329025,146330354,146330286,146329048,146333225,146331582,146329348,146332833,146331644,146335620,146331282,146330421,146329214,146330295,146330996,146330398,146331684,146335324,146329308,146335356,146335040,146335493,146333124,146334163,146328734,146332778,146334845,146328914,146328923,146332476,146330040,146330208,146335076,146334794,146331128,146329877,146332337,146334650,146332864,146333883,146332432,146330314,146332985,146331278,146335698,146329687,146334214,146332068,146333130,146335641,146331591,146332473,146331478,146335106,146333259,146329642,146335062,146334091,146334420,146331034,146334880,146330636,146329620,146333521,146332249,146335358,146333721,146330536,146329822,146333520,146331590,146331427,146333262,146330064,146330937,146334156"
44625,"146347378,146345294,146346261,146345467,146346133,146350592,146350654,146347930,146346869,146345691,146345406,146345844,146347579,146345502,146346903,146346076,146345896,146346093,146349266,146349477,146349131,146345340,146348139,146346769,146347230,146347242,146345922,146345828,146350076,146348460,146345758,146348618,146350128,146346585,146350256,146345818,146346651,146346612,146345493,146347558,146346543,146346801,146350769,146345727,146348342,146346837,146350907,146345585,146347158,146349436,146348885,146350953,146350778,146345329,146345843,146346723,146345293,146348661,146349320,146349057,146348563,146345741,146347147,146346282,146350527,146346497,146346747,146345825,146346431,146347212,146349840,146350707,146348905,146345428,146345524,146346931,146345473,146347462,146347296,146348453,146346754,146346416,146346258,146347677,146345919,146346427,146348528,146345746,146345508,146346845,146346880,146346568,146346832,146346614,146346581,146345251,146345702,146349082,146346137,146348788,146346520,146345147,146346058,146346945,146346776,146346551,146347050,146350735,146345563,146348117,146346667,146346387,146345891,146351025,146347056,146348350,146346390,146350968,146347196,146346835,146347669,146348913,146346196,146346464,146346655,146349888,146346037,146348043,146348536,146347561,146350507,146348236,146346304,146345143,146346233,146345286,146347988,146350147,146345534,146350791,146346410,146345663,146346737,146349782,146346503,146346831,146347436,146346524,146346349,146347736,146345208,146347418,146346665,146350893,146347142,146348286,146346057,146350875,146350122,146345893,146345325,146345814,146346820,146346406,146345826,146345347,146347704,146350511,146348294,146347098,146345771,146348330,146347076,146349456,146345935,146345433,146345832,146346736,146345533,146346315"
44630,"146365727,146365656,146365420,146365706,146366778,146362190,146365299,146365612,146365948,146363733,146362252,146365381,146365399,146364441,146364141,146365992,146364768,146366661,146362834,146366072,146362553,146363265,146365151,146366201,146363458,146366527,146361725,146366379,146364991,146366528,146364625,146365805,146366627,146365228,146366582,146365599,146366459,146366709,146362413,146366277,146361643,146365919,146366334,146364800,146366431,146366764,146365751,146365451,146365556,146366610,146364666,146365354,146364626,146366534,146366516,146365009,146362052,146365478,146366064,146365297,146365162,146365689,146362257,146362418,146366363,146362802,146366136,146363392,146364956,146365544,146362192,146361214,146365115,146364772,146365534,146365814,146366204,146366692,146365286,146362975,146365113,146366745,146365072,146365954,146366244,146363648,146365562,146360830,146364260,146363096,146365894,146365860,146366518,146364789,146366495,146361536,146365365,146366275,146366703,146364551,146361337,146365060,146364558,146364499,146365901,146362868,146366153,146364922,146366636,146360924,146361954,146362458,146361594,146361496,146363255,146366748,146362183,146364427,146365682,146366762,146361765,146361793,146366722,146361578,146364724,146361808,146361552,146364766,146366215,146361607,146365145,146365029,146365321,146364538,146364833,146364459,146366283,146361469,146363198,146362439,146362526,146366181,146365086,146365256,146365495,146364881,146366655,146363325,146361987,146366262,146366157,146366259,146366229,146366247,146366002,146365275,146365611,146364332,146365886,146360900,146366727,146365106,146364329,146365120,146365553,146365708,146365460,146365125,146362219,146366429,146364604,146363600,146364850,146366130,146366705,146365386,146365811"
44635,"146379915,146378112,146383768,146377411,146376598,146377997,146383945,146377980,146379921,146383854,146383907,146383770,146380743,146383953,146382161,146382412,146381285,146381456,146382693,146378428,146383979,146378874,146383301,146384156,146382107,146382258,146383141,146381463,146377169,146380069,146381905,146378301,146380058,146378869,146384022,146380498,146381448,146377206,146384096,146377402,146383063,146379452,146378020,146381601,146378523,146378928,146378767,146378805,146384057,146383846,146382390,146379553,146378686,146381966,146379695,146377070,146382292,146377207,146379780,146383486,146376777,146379832,146382468,146381065,146378552,146380188,146377854,146380736,146377280,146377967,146380261,146378755,146383633,146376730,146378740,146381532,146382464,146381771,146378284,146380662,146379979,146379401,146378535,146380614,146381389,146379240,146381223,146383411,146378734,146383664,146379593,146377062,146378473,146379775,146378437,146378600,146378896,146378861,146383590,146381420,146380098,146382356,146377458,146382790,146380798,146381766,146378909,146380358,146377067,146379050,146383526,146376597,146380979,146383815,146382777,146378630,146379122,146379029,146378977,146383425,146381650,146378618,146376602,146380504"
44640,"146396197,146396247,146399126,146395428,146395279,146396306,146395053,146396491,146394289,146396107,146398615,146394521,146399971,146399536,146399055,146395130,146393849,146397623,146399904,146395877,146395370,146396747,146393861,146399709,146394508,146395045,146394028,146397714,146394127,146395536,146398239,146395551,146394696,146394825,146394522,146394294,146394460,146398547,146397377,146394497,146394293,146397657,146394167,146394077,146398126,146394070,146395650,146397931,146395558,146399729,146395681,146394459,146395749,146394751,146396081,146394117,146396070,146395677,146396089,146398009,146394023,146396232,146397900,146394595,146395165,146395816,146398471,146395477,146395946,146396111,146396188,146394570,146394634,146395482,146396778,146394858,146394061,146394346,146400026,146396126,146394816,146394382,146399004,146398661,146393885,146395426,146396862,146395731,146393997,146395578,146395025,146395084,146396892,146398913,146396266,146395439,146394101,146394223,146394616,146399796,146396654,146397116,146398819,146395899,146395794,146398881,146395696,146395956,146399273,146398111,146397080,146397796,146396518,146394574,146397432,146395969,146396028,146394335,146393879,146397599,146394557,146394476,146395856,146397034,146397011,146399806,146399885,146395171,146393933,146395995,146394039,146396346,146395329,146394507,146395762,146399223,146399977,146395599,146394560,146397566,146395975,146397436,146395080,146394631,146395968,146396994,146395230,146396719,146398531,146394422,146398196,146395849,146394548,146396944,146395310,146396569,146398104,146397650,146399915,146395538,146395789,146395277,146396221,146394411,146394428,146396210,146399901,146396481,146395573,146394976,146395263,146394268,146399947,146395634,146395348,146397015,146395990,146396155,146395928,146395034,146399893,146395629,146399737,146394003,146396334,146398514,146396570"
44645,"146413619,146414621,146415706,146414200,146412030,146415040,146415576,146414662,146413756,146412964,146413767,146415831,146414881,146415908,146411744,146414205,146413697,146411259,146415557,146415252,146414451,146411295,146414284,146415314,146411393,146415412,146415792,146412495,146414364,146414568,146413085,146414117,146410720,146411275,146413924,146415645,146410446,146412624,146412056,146415131,146410104,146415049,146413743,146414732,146414764,146413923,146410307,146412617,146409947,146414277,146414001,146413838,146410988,146414352,146415378,146413574,146410500,146412153,146414816,146415204,146415803,146411896,146414887,146414538,146414419,146413632,146415458,146410077,146414533,146415749,146415695,146410628,146411522,146414316,146414504,146413541,146413270,146415784,146410717,146415413,146415328,146415679,146412640,146415586,146414779,146415029,146414596,146414807,146413347,146415393,146409945,146415296,146415414,146413786,146413693,146413623,146414713,146414337,146415621,146410229,146414869,146415653,146415344,146414521,146410094,146414563,146415493,146412534,146413798,146414953,146412567,146415279,146412934,146410194,146415935,146414885,146415763,146415790,146414811,146415702,146411542,146414857,146410205,146414683,146413637,146415684,146415752,146413172,146415544,146414279,146413792,146412544,146413775,146411316,146414088,146413548,146414050,146414155,146414157,146415312,146410767,146410493,146415895,146411559,146414906,146412729,146414484,146414974,146413320,146414482,146415697,146411239,146410839,146412266,146410470,146414212,146415634,146412355,146412652,146414460,146414863,146413950,146415892,146412724,146414965,146414992,146414204,146412003,146415287,146414210,146410246,146413855,146414301,146412555,146413842,146410661,146411486,146411532,146415599,146414736,146411874,146410100,146414520,146412460"
44650,"146426343,146429637,146426034,146431979,146431609,146427551,146430156,146432483,146430936,146429945,146430725,146431281,146427313,146431504,146428828,146428278,146430904,146428032,146426270,146428796,146425760,146428233,146427461,146432105,146429171,146429856,146427405,146429643,146431314,146432359,146425951,146432827,146428586,146429718,146428019,146432639,146432382,146426243,146427600,146431646,146429240,146428212,146426348,146429857,146430577,146430148,146427863,146425804,146429820,146431862,146430548,146425831,146430781,146427554,146427621,146431300,146429705,146429204,146428139,146428356,146428587,146426926,146429048,146427739,146426814,146430901,146427299,146428699,146430242,146432887,146430211,146426105,146431279,146428491,146429147,146429649,146426461,146427202,146426236,146429440,146431962,146427543,146428231,146431899,146427897,146431097,146426234,146425905,146430605,146432705,146428574,146426174,146428163,146432149,146432091,146429675,146432804,146429785,146432238,146432698,146431716,146426394,146425866,146431383,146429660,146426106,146425787,146427756,146427261,146429627,146426565,146431796,146426423,146431989,146428325,146428310,146430001,146428537,146431618,146429959"
