cycle,pedigree_IDs
44600,"146255526,146252326,146254672,146253362,146256548,146254209,146255072,146252599,146254267,146251080,146255380,146255290,146256209,146253127,146252106,146254622,146255504,146255876,146255534,146255529,146253076,146253707,146251524,146256451,146256774,146255299,146255655,146255858,146256504,146256299,146254745,146252048,146253124,146255770,146253375,146256643,146255365,146254764,146256552,146256354,146255289,146256998,146251168,146254960,146256522,146256083,146253179,146252852,146255080,146257022,146255583,146255701,146255103,146251804,146254819,146254611,146255030,146256600,146256607,146251581,146252000,146254807,146254677,146251302,146255633,146254890,146254151,146254116,146256260,146256642,146252464,146256224,146251212,146254775,146251783,146256704,146256099,146255423,146253811,146251552,146256189,146255765,146254879,146255985,146256524,146252345,146255148,146255803,146255390,146251542,146253103,146254770,146251800,146252720,146255470,146255060,146252301,146255775,146253414,146251253,146254385,146255247,146255409,146252791,146256532,146251649,146253386,146256818,146252623,146255552,146255193,146256019,146255246,146253158,146252008,146252303,146255994,146254639,146255749,146254305,146255933,146256058,146254633,146254235,146252149,146255179,146253720,146256323,146254802,146256502,146251738,146256283,146255639,146254710,146257006,146251408,146256732,146254738,146255546,146256523,146256887,146256073,146256541,146256713,146256718,146255123,146254984,146254478,146255257,146254971,146255202,146255207,146255384,146255859,146254945,146255625,146251836,146256215,146256795,146256080,146255629,146253537,146256346,146253171,146255646,146255832,146256305,146254787,146254999,146252825,146256780,146255811,146251274,146255013,146251131,146256961,146252524,146252920,146255444,146254187,146253267,146252600,146255705,146254798,146251022,146255144"
44605,"146272170,146271261,146269823,146269686,146268314,146273124,146267855,146271512,146272990,146270055,146272950,146267789,146273720,146269351,146269051,146268330,146272263,146273675,146267097,146270481,146267682,146269912,146272180,146273917,146266697,146271608,146269886,146272460,146266917,146272105,146271073,146269580,146269370,146270437,146273065,146270812,146273395,146268735,146268580,146267946,146267663,146269231,146270227,146267028,146268332,146271654,146269480,146273493,146273017,146269328,146269240,146268714,146270468,146268815,146268779,146272617,146272943,146272461,146271734,146270516,146270618,146267149,146267124,146273583,146273144,146271411,146271956,146267495,146269664,146270667,146271376,146271923,146268906,146269619,146272557,146267130,146272348,146267154,146267303,146272224,146273401,146273871,146270435,146267482,146268560,146273830,146270412,146268296,146267541,146267263,146267540,146271185,146271307,146271829,146271699,146267170,146268391,146271503,146273919,146267280,146273745,146267719,146269808,146266950,146267219,146271572,146272236,146273623,146269694,146269652,146266793,146272495,146268212,146270883,146271862,146269743,146271429,146268767,146268766,146267978,146266922"
44610,"146288130,146286042,146285381,146284970,146286123,146285591,146284506,146287455,146286040,146285641,146284866,146283799,146285934,146285355,146288388,146286469,146283568,146288556,146285824,146283652,146284964,146285020,146288240,146285190,146288990,146289145,146283597,146284633,146288522,146288711,146288772,146285271,146286417,146284808,146286602,146284660,146289155,146285599,146285975,146283487,146288445,146284149,146283979,146283788,146284959,146287621,146283899,146285686,146288247,146284365,146283959,146284535,146283928,146283834,146283763,146286145,146288154,146283520,146285369,146288277,146283554,146283529,146285717,146284607,146287417,146287563,146288090,146285491,146284268,146284438,146284350,146286077,146287211,146286470,146285306,146287283,146287116,146284498,146286729,146285421,146284419,146288926,146287979,146285117,146283861,146287153,146283423,146284389,146285018,146284780,146285287,146284159,146287104,146284511,146285070,146288616,146285850,146284184,146285445,146284039,146284305,146285058,146283482,146285661,146283691,146283916,146288433,146285626,146284269,146283672,146286630,146286020,146284226,146284276,146288536,146285266,146284844,146284800,146283857,146284534,146289243,146285145,146285091,146288361,146283510,146287438,146285376,146285617,146288739,146284590,146283776,146285152,146283831,146284710,146286256,146284523,146284094,146287942,146286111,146285485,146283762,146288042,146286271,146283458,146285889,146284585,146286651,146286504,146284255,146283638,146284700,146284692,146285632,146283773,146288191,146285133,146287635,146285352,146283548,146284278,146286624,146286852,146287955,146287136,146285270,146286925,146285497,146287827,146283824,146285817,146286010,146283966,146284658,146285456,146287271,146289426,146288954,146288632,146284743,146284331,146283882,146284560,146286468"
44615,"146301487,146303547,146303136,146301431,146303092,146302852,146302413,146303644,146302101,146304841,146302164,146304351,146303828,146303967,146300771,146304654,146303583,146299182,146301138,146299524,146300190,146304522,146304554,146299869,146299667,146304119,146303852,146301862,146305154,146304605,146303181,146302815,146302966,146299457,146302039,146304938,146304228,146304462,146301209,146302816,146302114,146303606,146305156,146301668,146303603,146303013,146302943,146299931,146303788,146302939,146302956,146304552,146302564,146300425,146303726,146303954,146303110,146301285,146304830,146303531,146304863,146301715,146300892,146301604,146303588,146304702,146302517,146302808,146302335,146302984,146302911,146303313,146303988,146302818,146304580,146299172,146302145,146303848,146302574,146305085,146302500,146303733,146303495,146303807,146303935,146301362,146304216,146299615,146304122,146304933,146304060,146303669,146303196,146303063,146302609,146305146,146304155,146303297,146302228,146300106,146304353,146300828,146303244,146303896,146303564,146304092,146302845,146302777,146299341,146304247,146301850,146304915,146305183,146304987,146303687,146299285,146300030,146300206,146299289,146303192,146303263,146303983,146305033,146300910,146303748,146300848,146304144,146302867,146304827,146301175,146303350,146303166,146303506,146302372,146304595,146304574,146299585,146300215,146300968,146303955,146303067,146302472,146303750,146304433,146303659,146303670,146303300,146302871,146299694,146304170,146303204,146304053,146303939,146300563,146303698,146303620,146303917,146303472,146304636,146304420,146304739,146301240,146304115,146299831,146303398,146303734,146304818,146303120,146302185,146302699,146302903,146304457,146304825,146300133,146303685,146304101,146304347,146304495,146304221,146303732,146302874,146304927,146304048,146303626,146300934,146301162,146303631"
44620,"146320897,146316157,146317400,146316600,146317580,146315647,146322131,146318860,146322206,146318060,146319849,146321281,146315678,146319267,146319918,146319424,146315510,146321022,146321836,146316444,146317889,146318267,146316286,146321904,146318577,146319590,146320798,146317201,146320219,146321766,146321441,146321647,146320425,146316586,146319347,146321274,146321916,146316293,146317962,146319546,146318717,146319118,146315318,146316385,146317997,146315897,146320400,146321262,146322105,146317712,146317425,146316437,146317208,146318461,146316819,146318846,146315821,146316592,146316844,146321610,146322371,146319244,146316606,146321813,146318257,146315570,146318013,146319874,146320916,146320053,146321874,146317069,146319753,146315444,146321912,146318008,146317522,146318410,146321120,146317932,146315353,146315910,146319033,146318512,146318213,146319321,146315709,146316938,146317233,146321140,146319487,146320713,146321964,146320662,146319126,146315951,146317719,146317884,146318851,146317177,146319699,146321458,146321018,146320230,146318539,146322151,146320461,146316417,146317076,146322239,146315964,146318417,146315330,146320870,146318793,146322189,146319881,146318152,146322225,146316300,146316130"
44625,"146333685,146333675,146332268,146336475,146336051,146333136,146336119,146336205,146333443,146332063,146335189,146333398,146336994,146332201,146331711,146331874,146333582,146333555,146335151,146333989,146336728,146336524,146337394,146333713,146333571,146333688,146332202,146332681,146331946,146331841,146332230,146334969,146333694,146333409,146332227,146337105,146335505,146332886,146336537,146334398,146336903,146333506,146333909,146335976,146335318,146332697,146333328,146332049,146333832,146332482,146331769,146333287,146337381,146333403,146332223,146332241,146332798,146335080,146332042,146333858,146336589,146332618,146331781,146335135,146331865,146333134,146337349,146333065,146332454,146336689,146331871,146332548,146332938,146334285,146333215,146331903,146332119,146332053,146332639,146332710,146333787,146333741,146333414,146335296,146332384,146335686,146334738,146332563,146332408,146333616,146331736,146337246,146332525,146333964,146332173,146334153,146332504,146333781,146335652,146333163,146333294,146335335,146333379,146332981,146333607,146337438,146331800,146335698,146335158,146334692,146336031,146332456,146335460,146332777,146332136,146334931,146333481,146331925,146334974,146336100,146333537,146333544,146336780,146332247,146334111,146332372,146332414,146332862,146333479,146332946,146336745,146337493,146332629,146333534,146331948,146333333,146335993,146331702,146333956,146332927,146334213,146333642,146333691,146332931,146331898,146332367,146332524,146334492,146332785,146333019,146333283,146335803,146333782,146337049,146332057,146333074,146332467,146336049,146332884,146333069,146334293,146333442,146333857,146335534,146336402,146333666,146333361,146334603,146333516,146332546,146334321,146337234,146336769,146334616,146332106"
44630,"146347458,146347483,146351896,146352323,146352580,146352251,146347001,146351225,146351689,146351184,146351782,146350536,146352332,146350911,146352462,146351784,146351669,146352053,146350840,146350816,146351764,146352343,146352234,146352239,146352372,146351058,146350821,146350976,146347374,146351704,146350985,146351611,146351609,146350592,146347560,146352581,146351585,146352416,146348642,146351977,146351649,146350457,146351801,146351751,146349490,146347212,146352322,146350240,146352184,146351086,146351375,146348562,146349903,146351243,146350484,146347077,146347279,146347949,146350299,146350450,146350042,146350491,146351208,146350044,146350568,146350000,146350859,146351134,146350474,146351823,146349482,146348741,146349968,146351463,146347765,146351734,146350146,146348395,146351718,146351025,146349590,146351234,146349698,146351839,146349752,146350784,146351681,146351434,146351943,146350702,146351561,146351357,146352317,146352532,146348544,146351520,146347203,146351605,146349092,146351876,146351060,146350890,146351005,146351424,146352407,146350638,146351038,146349466,146351303,146347844,146349164,146347602,146352011,146348510,146351056,146351639,146351602,146350699,146352276,146348449,146352361,146349139,146348534,146350369,146350713,146351657,146351549,146351799,146348852,146351482,146351866,146350737,146349599,146352167,146349182,146352316,146351820,146351413,146350087,146347816,146352255,146352514,146351819,146351529,146347319,146351351,146350590,146350444,146352364,146351381,146352100,146352264,146352087,146348542,146351954,146350872,146350117,146350446,146352595,146350715,146352199,146352308,146348239,146351744,146352266,146351730,146350399,146352075,146351937,146351487,146348277,146351898,146352074"
44635,"146362129,146367320,146364705,146364858,146362324,146367316,146366323,146365684,146363070,146368695,146365030,146366212,146365376,146365671,146368309,146361948,146367975,146364263,146362679,146367277,146363308,146362198,146363271,146364820,146362955,146364461,146367385,146367032,146363625,146365249,146366168,146363587,146368090,146362041,146367997,146363962,146366646,146365512,146368807,146362802,146368484,146363991,146364744,146364829,146364187,146365807,146366864,146365006,146365061,146363704,146363218,146368893,146362845,146367938,146368685,146366127,146365399,146365999,146364810,146366885,146361903,146365054,146366853,146363173,146366737,146364960,146361998,146367070,146368533,146367884,146368783,146368218,146362722,146363462,146368010,146363119,146367606,146365961,146366419,146365505,146362810,146362002,146365635,146363947,146366927,146365109,146365219,146367639,146368267,146363157,146367702,146364056,146362988,146366075,146368910,146368275,146368623,146363574,146365022,146368644,146364491,146365100,146364575,146364772,146365056,146363955,146365297,146365444,146365559,146363139,146368048,146368112,146363371,146362360,146364683,146366599,146367161,146362636,146368472,146367722,146365361"
44640,"146381146,146381715,146382490,146379532,146384364,146380437,146380026,146380065,146379205,146381333,146383816,146378731,146380522,146379982,146380069,146380239,146379087,146382068,146381142,146380091,146379766,146379236,146384909,146380426,146378709,146380308,146380654,146384500,146379279,146379576,146380662,146381045,146384253,146380312,146380222,146379911,146380474,146382254,146380012,146383120,146379256,146380901,146379418,146381719,146379732,146380170,146380344,146379563,146383239,146384280,146381183,146382232,146380598,146381006,146379118,146382982,146379522,146383598,146379075,146380429,146379432,146380183,146380622,146384138,146380235,146380848,146384862,146379101,146383465,146379249,146379559,146379342,146379259,146379338,146384915,146379132,146379109,146381068,146378696,146383652,146382435,146380706,146379469,146379692,146380819,146379154,146379712,146379910,146383153,146379071,146380106,146378882,146384394,146383483,146381025,146379454,146381079,146384078,146383611,146380189,146381731,146380689,146384995,146379846,146383661,146379916,146383287,146381176,146384299,146381531,146384094,146379284,146379515,146379921,146378931,146384529,146380906,146380397,146379546,146382581,146380588,146382031,146380399,146380381,146383684,146380684,146385036,146379593,146378947,146384300,146378680,146379034,146378678,146380974,146379782,146384099,146379213,146381223,146380829,146379147,146379558,146383379,146380697,146381181,146380024,146382871,146384916,146381010,146380479,146383780,146379269,146378890,146383956,146383965,146378796,146384913,146383830,146379946,146379543,146384515,146380781,146382210,146380307,146379353,146378754,146381047,146380302,146382082,146379630,146379872,146384744,146382859,146380352,146382715,146380370,146379494,146381824,146379854,146379617,146381999,146379950,146379375,146379078,146380141,146381214,146380361,146383686,146379560,146381506,146379361"
44645,"146399756,146398957,146398876,146400327,146399689,146396283,146397778,146400185,146398839,146399021,146396509,146400214,146400948,146396323,146399230,146399119,146401039,146399236,146400246,146400502,146398508,146396552,146400731,146400304,146396109,146396573,146400820,146398710,146399855,146400071,146400047,146395611,146399757,146395607,146399773,146400871,146397386,146399548,146398245,146399089,146398673,146399244,146398983,146400296,146396868,146399883,146398188,146399680,146400052,146396211,146398430,146396198,146399295,146400124,146399626,146399348,146395251,146400767,146399418,146398553,146399085,146400492,146400864,146398887,146399121,146399550,146395662,146399162,146399677,146400045,146399122,146395392,146398707,146397661,146395368,146399926,146400260,146398994,146399802,146399137,146398596,146400177,146399709,146395715,146400196,146395695,146398981,146399438,146399359,146399346,146396579,146399255,146397437,146398718,146395101,146400745,146399184,146399224,146400721,146400500,146394985,146400099,146395373,146399365,146400697,146400668,146398372,146396745,146400133,146398793,146396376,146400146,146395681,146399563,146399740,146398423,146395162,146398377,146398814,146400053,146398436,146400631,146399781,146395591,146399516,146398484,146395811,146398550,146398895,146400255,146395304,146400040,146395508,146396166,146396502,146399405,146399708,146397929,146399956,146397678,146400251,146399207,146399547,146396823,146398913,146399816,146398215,146396702,146397833,146400138,146400060,146399070,146395225,146399302,146400826,146399120,146399772,146399444,146400970,146395341,146400303,146398725,146397826,146398348,146397659,146399191,146400489,146397589,146398692,146399989,146400608,146400494,146399551,146398061,146400716,146400243,146399043,146399174,146398965,146399499,146397854"
44650,"146411951,146414107,146416799,146413794,146417723,146418325,146412343,146411351,146415472,146415906,146412194,146418649,146418496,146414713,146418189,146416869,146413077,146415540,146412397,146412953,146411910,146414668,146416315,146417597,146416543,146417527,146411368,146414075,146412989,146414746,146414494,146413690,146415542,146418652,146412537,146412399,146412034,146412492,146416923,146416852,146413031,146417930,146414255,146415535,146411784,146414331,146417750,146416982,146412428,146411504,146415445,146413453,146417858,146418171,146413170,146412189,146416083,146411535,146416240,146415643,146411354,146415335,146413689,146413447,146417511,146416567,146417574,146412268,146416087,146415610,146414815,146413869,146416969,146418521,146412966,146415596,146415133,146411612,146417739,146418296,146416675,146417245,146417518,146415155,146416810,146413451,146417480,146417474,146411752,146416274,146417065,146411802,146418564,146415145,146418333,146416720,146417904,146411416,146412412,146413739,146414136,146417444,146414277,146415418,146417535,146415702,146415336,146413131,146412607,146417049,146416555,146413226,146415349,146414961,146417219,146416919,146418039,146411468,146417725,146411342,146417207,146417170,146413692,146416928,146418309,146414237,146418433,146414637,146413962"
