cycle,pedigree_IDs
44600,"146353224,146355850,146352996,146352513,146357126,146356639,146356097,146356170,146355353,146357367,146352743,146357803,146354920,146353264,146357002,146354899,146357241,146357046,146356390,146357850,146356133,146355178,146355894,146356552,146353563,146351950,146353179,146356889,146355058,146355453,146355822,146355255,146357337,146352858,146356432,146357018,146357196,146355738,146352166,146355502,146355416,146356981,146356748,146355717,146356058,146355996,146354596,146356802,146355267,146356878,146356098,146357625,146355381,146352366,146357811,146353995,146357669,146356869,146356040,146356854,146353411,146356555,146356119,146356703,146357329,146354872,146357805,146352026,146356123,146356678,146353098,146355379,146357578,146353057,146357711,146357210,146357855,146356507,146356974,146352559,146356739,146354468,146357145,146352525,146354941,146357083,146351771,146354440,146355754,146356881,146356508,146355795,146357882,146357252,146356747,146354272,146353302,146356900,146357352,146353981,146356120,146357748,146355910,146357796,146357450,146357699,146356117,146356353,146357660,146352775,146356888,146356510,146357140,146354086,146355764,146356071,146353633,146353760,146353161,146352168,146357497,146355818,146356704,146355409,146355647,146356539,146353581,146354784,146352837,146357299,146355739,146356486,146356788,146357522,146355918,146353124,146356366,146352766,146357766,146357324,146357338,146356721,146355154,146355586,146352926,146356579,146353632,146353692,146353867,146357789,146356523,146355119,146356938,146357261,146354004,146357321,146356630,146356237,146356006,146351723,146356644,146357341,146355815,146356522,146354902,146352048,146355794,146354999,146352171,146356263,146356693,146357511,146356695,146355625,146354479,146353160,146357154,146355140,146357628,146357576,146354495,146354814,146357095,146356893,146356568,146354081,146356738,146352645,146353826,146356641,146357297"
44605,"146368097,146373859,146368064,146369408,146370161,146370053,146369874,146369159,146371357,146374767,146369419,146369294,146374953,146371601,146371029,146368903,146369041,146369959,146370498,146372361,146372141,146369692,146372212,146369967,146372358,146375539,146372127,146372742,146370901,146368693,146370082,146368263,146371528,146373599,146373818,146368920,146374805,146370885,146373053,146375277,146375113,146374433,146372616,146373725,146368251,146368388,146370980,146369451,146370683,146370070,146371253,146370864,146374736,146370096,146372031,146373185,146371931,146368861,146373039,146375370,146368686,146369976,146370833,146374035,146371567,146371943,146373884,146374934,146368936,146369075,146371287,146371754,146375229,146375182,146372748,146368898,146375024,146370409,146370522,146374908,146370077,146372479,146370721,146374589,146372244,146372472,146373386,146374030,146369593,146369794,146373172,146368411,146372851,146373423,146375554,146374146,146372214,146373553,146372633,146370148,146371050,146368401,146373590,146373837,146368653,146374542,146373839,146369849,146369161,146368843,146374559,146368871,146374877,146369435,146369699,146369887,146371504,146368334,146374582,146371211,146369781,146370811,146368392,146371492,146375051,146373528,146371957"
44610,"146387767,146385467,146385834,146390861,146386655,146391092,146389353,146386978,146389410,146389196,146386495,146386329,146386544,146385675,146389997,146386635,146385514,146386667,146391046,146386173,146386294,146386557,146386117,146386858,146385681,146387410,146387490,146389089,146386883,146390687,146388502,146390460,146389665,146386143,146386518,146389146,146386711,146386351,146386740,146385544,146391096,146386876,146385655,146388916,146387717,146385863,146386029,146386688,146387154,146388098,146386479,146390280,146387284,146387452,146389031,146387624,146385737,146388649,146387541,146387695,146385763,146386483,146387660,146385466,146385629,146386968,146389655,146386656,146387450,146391331,146388569,146386534,146386407,146387194,146386174,146390611,146386309,146387862,146388427,146390331,146386924,146388036,146386634,146387295,146391321,146387708,146386796,146386406,146389933,146385905,146385845,146386761,146387210,146387011,146390273,146385971,146387816,146386077,146386658,146385682,146388075,146391545,146391359,146387781,146386091,146390304,146387502,146387764,146389475,146387609,146385497,146386669,146390322,146390427,146386296,146387301,146385676,146390004,146385548,146387485,146386785,146387018,146387260,146386446,146385859,146389892,146386715,146386560,146391528,146390894,146391544,146387045,146385711,146387773,146388142,146387165,146385631,146385841,146385463,146386592,146388102,146386760,146385557,146385707,146387856,146387127,146385771,146387374,146386380,146389008,146389925,146385947,146387048,146386850,146386055,146389912,146386531,146387668,146386455,146385837,146386327,146386147,146387615,146385985,146387258,146388982,146389500,146386889,146388356,146391221,146385972,146388191,146386909,146391537,146389057,146385923,146385913,146387386,146389630,146387057,146386454,146385476,146387729,146386862"
44615,"146401612,146407015,146405956,146403412,146404821,146402892,146403110,146406462,146402900,146406585,146404576,146402731,146401275,146405067,146404806,146403842,146405868,146406381,146402479,146405905,146404958,146406515,146402377,146403800,146406958,146407010,146407016,146401414,146401694,146403156,146405948,146404947,146405303,146407078,146405410,146405199,146405377,146405754,146405399,146401714,146406001,146403469,146403870,146405819,146406876,146403285,146405045,146401328,146404139,146404792,146405306,146406650,146406869,146406536,146405086,146404490,146406530,146406960,146403352,146404714,146405235,146406388,146404759,146405379,146406174,146405292,146404510,146403458,146403224,146406012,146405108,146401637,146402523,146406296,146406361,146405290,146407072,146404889,146401849,146406877,146401665,146406996,146405497,146401505,146403748,146403390,146406568,146405129,146405977,146406453,146406745,146405982,146405835,146404283,146402276,146405842,146404201,146406051,146405291,146403660,146404917,146404053,146407014,146406800,146406899,146405140,146406276,146401592,146405787,146406847,146406776,146403176,146404962,146402572,146406427,146402057,146406737,146404742,146403778,146405759,146405210,146403885,146405962,146405830,146405463,146405119,146403861,146405231,146402130,146401555,146405536,146406508,146405671,146403136,146405908,146405004,146406606,146401893,146405655,146404955,146404795,146402851,146405107,146401878,146406485,146404151,146401441,146403252,146406710,146401752,146404777,146406139,146405760,146405493,146406395,146405236,146402570,146403798,146406415,146401511,146406377,146405206,146403087,146406953,146405801,146401382,146406642,146402616,146403910,146404813,146406270,146406595,146403104,146401794,146405441"
44620,"146417954,146418645,146419207,146421842,146418659,146421609,146417801,146416928,146416969,146421888,146422281,146423006,146417019,146421203,146418830,146420953,146420700,146421257,146420699,146423325,146418015,146420116,146419052,146423088,146419820,146422224,146416861,146417705,146419054,146419498,146422305,146417573,146423170,146423039,146421358,146418668,146418972,146423278,146423087,146419241,146420221,146419565,146420840,146419073,146422185,146421860,146417697,146416720,146422467,146421338,146418000,146421378,146420021,146422539,146421252,146417480,146419652,146417237,146417569,146419156,146422160,146423191,146417542,146422722,146417927,146419939,146420162,146422656,146419902,146418549,146421630,146421588,146419634,146421438,146422099,146417731,146421221,146417481,146417996,146417991,146418438,146419279,146418385,146419980,146421305,146422522,146417740,146417241,146417483,146418772,146420207,146417858,146418945,146418337,146421846,146422907,146420984,146423318,146416663,146419420,146422274,146418037,146420885,146416838,146420748,146419557,146420359,146421278,146418879,146422028,146420269,146422238,146420523,146420453,146417550,146417424,146421504,146418681,146422783,146421482"
44625,"146435359,146437643,146435130,146433261,146437759,146437845,146433986,146433155,146435124,146434817,146438124,146435757,146437157,146434209,146436956,146433730,146435019,146434890,146438208,146436938,146435837,146436636,146434634,146436835,146435096,146433444,146433257,146434406,146433954,146434591,146435987,146438545,146434324,146435239,146438283,146433636,146433532,146434162,146438232,146433242,146434638,146435153,146434302,146433018,146436365,146436930,146435219,146436793,146433363,146437229,146434850,146437339,146437516,146433635,146433012,146434758,146438815,146434277,146433076,146433198,146433230,146434763,146434986,146434150,146433700,146433177,146433733,146434299,146437384,146438141,146437627,146433345,146436807,146434178,146434825,146433526,146436891,146438598,146433505,146434590,146433172,146436960,146434567,146433457,146437871,146434008,146438072,146435119,146433247,146437555,146436673,146433619,146433017,146435087,146433633,146435048,146433019,146434631,146433427,146438711,146433009,146433469,146434500,146438016,146433716,146434794,146435070,146437203,146435224,146435326,146433277,146438276,146433128,146435077,146433111,146438259,146438250,146434879,146433391,146433442,146434866,146434883,146433517,146437679,146433184,146437137,146435951,146434589,146433086,146434837,146433217,146434028,146438488,146433666,146434697,146433187,146434111,146434892,146435141,146437326,146438821,146434346,146436198,146435002,146435330,146435108,146434645,146437394,146433728,146434249,146433238,146436559,146433897,146433573,146433270,146433650,146434800,146433777,146433928,146434059,146434852,146438855,146433514,146436370,146433447,146434305,146436741,146436858,146436654,146438158,146433525,146433067,146434133,146434321,146436857,146433801,146435161"
44630,"146454513,146448703,146452085,146452734,146454142,146451950,146452358,146454589,146450474,146453060,146452498,146452330,146454429,146449669,146453835,146452270,146448783,146450658,146454463,146453351,146454610,146454111,146453653,146454309,146454332,146452544,146453523,146451852,146452587,146453801,146451468,146453495,146452625,146449719,146448594,146452414,146448675,146451238,146448878,146449638,146450961,146452517,146454327,146453552,146452586,146449874,146453587,146453489,146454304,146452708,146454060,146451638,146452110,146454646,146453432,146454028,146449431,146454267,146453749,146454368,146454669,146452747,146453453,146452653,146453030,146453246,146453241,146448969,146450396,146452463,146450074,146451311,146450341,146454472,146453956,146454018,146452269,146449373,146452563,146450665,146450261,146452012,146453711,146454229,146454074,146453889,146454150,146453861,146453637,146450810,146451649,146451280,146449034,146453833,146454216,146449689,146453665,146452818,146451119,146450687,146451570,146453358,146453440,146450823,146453457,146454171,146452865,146449787,146449154,146453261,146450318,146454192,146453275,146453784,146452757,146452687,146453794,146448696,146448768,146449053,146452151,146453789,146454680,146448532,146452441,146454664,146453663,146451768,146450030,146454465,146451012,146452612,146452259,146453472,146448745,146452384,146453605,146454065,146454686,146454004,146453480,146451596,146453493,146453462,146454374,146453617,146451821,146453668,146453191,146453190,146454347,146454275,146454492,146449091,146449003,146452787,146454476,146453413,146450369,146454013,146451253,146451684,146454250,146453916,146452401,146452930,146449334,146454027,146451622,146450144,146454164,146452626,146449816,146448989,146453404,146453222,146449673,146451489,146454394,146453678,146450691,146453260,146449863,146453204,146454373"
44635,"146465167,146465120,146467507,146471277,146471403,146469797,146465170,146465280,146470499,146470655,146469741,146466360,146467602,146466505,146466761,146466164,146468726,146471545,146468734,146467693,146467975,146470629,146471145,146467286,146466199,146466484,146465921,146466295,146468747,146467204,146465941,146465123,146471605,146466108,146466996,146464963,146469165,146469835,146469235,146465039,146467069,146469988,146469358,146468436,146466944,146465373,146465163,146470876,146471064,146471382,146466709,146469789,146469268,146470737,146469857,146466388,146468999,146467603,146467238,146471051,146466983,146470843,146466816,146471317,146470462,146470124,146466604,146470476,146465897,146470521,146465181,146470142,146466424,146469540,146466897,146468349,146465902,146468366,146467183,146466100,146471065,146466986,146466221,146468996,146470824,146467828,146465339,146465682,146469985,146471879,146470490,146467985,146468659,146470777,146465793,146467290,146466915,146469224,146470978,146471719,146467632,146471005,146471728,146465408,146470755,146471844,146468763,146464932,146470944,146469332,146467437,146469526,146467072,146469735,146471287,146467838,146467732,146469969,146471586,146471252"
44640,"146483428,146483549,146485868,146484910,146483364,146482382,146483157,146484204,146482249,146483156,146483053,146485145,146482996,146481925,146482320,146486222,146482406,146486829,146483078,146483904,146481766,146483237,146481644,146482281,146482538,146487563,146484193,146481854,146482759,146481574,146484145,146485303,146483308,146482915,146487269,146484874,146486990,146487258,146481569,146483168,146483604,146483635,146486522,146481936,146487157,146482640,146481832,146486767,146482664,146481835,146481817,146486700,146482500,146485692,146487342,146487308,146486225,146484475,146481957,146486014,146483458,146482383,146483616,146482224,146483693,146483530,146485615,146483010,146487281,146482017,146483112,146482250,146484429,146482128,146487024,146482242,146481821,146482646,146484380,146481519,146482836,146481610,146482628,146482501,146482967,146485728,146482014,146482675,146483432,146485431,146482697,146482858,146482838,146482444,146482944,146483764,146482244,146483322,146483783,146487422,146484034,146484209,146482156,146481479,146482410,146483856,146484021,146482027,146483126,146485661,146482632,146481674,146485881,146483867,146483694,146483044,146481482,146481656,146483795,146486509,146485802,146482741,146485478,146483369,146482849,146482003,146482427,146481771,146482136,146483669,146485179,146482321,146481764,146483892,146484633,146486972,146482830,146481677,146481739,146481827,146482515,146484541,146482592,146483160,146482906,146482871,146484937,146486283,146481846,146483830,146483516,146481901,146481549,146484029,146482833,146482866,146483426,146482018,146483408,146486142,146485887,146483755,146483169,146483234,146485488,146486314,146483729,146487015,146487041,146487123,146483738,146481946,146481948,146487484,146485320,146483358,146482472,146482061,146483453,146482298,146482095,146486435,146482398,146483000,146482118,146482369,146485842"
44645,"146502322,146502799,146502557,146503501,146499319,146503264,146502492,146498235,146502895,146501705,146500726,146501646,146501162,146503614,146499412,146501599,146499441,146498810,146502275,146502137,146502252,146501506,146502980,146502489,146501637,146502918,146501693,146503717,146502494,146501114,146497858,146500101,146501332,146502531,146501561,146499436,146502075,146501891,146502863,146503200,146502284,146501765,146503574,146502690,146503696,146498442,146497924,146503729,146502266,146501868,146500871,146498706,146503325,146500658,146502811,146503138,146500500,146501553,146502364,146497865,146499262,146501698,146502633,146502802,146502629,146501587,146503670,146500294,146501622,146501818,146498082,146498472,146498394,146501791,146500058,146503479,146500016,146501829,146501480,146501690,146502771,146501809,146499727,146503887,146503496,146503769,146499397,146500283,146501658,146501225,146498085,146502328,146503151,146502451,146501076,146501544,146502181,146501610,146503195,146501812,146501816,146503282,146500750,146503221,146498418,146502240,146503739,146500799,146501099,146502186,146501130,146503586,146502238,146501839,146502418,146500299,146498344,146502645,146502097,146502733,146501880,146498146,146503387,146499892,146499190,146501910,146501383,146502457,146499466,146500645,146503610,146501753,146503653,146501428,146502304,146498797,146503524,146502038,146498280,146499536,146503126,146499224,146503722,146503854,146502129,146502366,146498563,146502399,146500449,146498635,146503372,146501659,146502371,146501584,146498811,146498032,146503555,146502776,146503003,146499147,146502917,146503012,146500245,146501509,146498873,146503816,146502648,146502747,146500666,146503596,146502119,146503346,146497914,146501064,146501901,146503870,146502379,146502361,146501748,146498584,146501866,146499533,146498176,146501260,146501624,146503280"
44650,"146514398,146519721,146516093,146518973,146517020,146518541,146517783,146517571,146515009,146520156,146515787,146513694,146518532,146514038,146515306,146514918,146515711,146516385,146517115,146520897,146515323,146516569,146518199,146517562,146515897,146520141,146515483,146520676,146517636,146520268,146518533,146521018,146521000,146516625,146514112,146517772,146520373,146516039,146516169,146517733,146516074,146518586,146519291,146516796,146515036,146520241,146520871,146519252,146519085,146520148,146515277,146518044,146514562,146517634,146517294,146519540,146513768,146517701,146516716,146520900,146520936,146519968,146515310,146515377,146517040,146516362,146518428,146517302,146521075,146520554,146518503,146516804,146515284,146517995,146520077,146513858,146520404,146519471,146516125,146516993,146516938,146517057,146514688,146517346,146513997,146517858,146519859,146515433,146518403,146517321,146516767,146519826,146520580,146515372,146515950,146517886,146519592,146520316,146513909,146515791,146518181,146514144,146520869,146516179,146520124,146519513,146513680,146519853,146519054,146520582,146513819,146518507,146514728,146517895,146515037,146516865,146520301,146519983,146520154,146514812,146517882,146517597,146515201"
