cycle,pedigree_IDs
44600,"146415116,146414130,146411643,146413498,146414834,146414533,146414288,146411936,146413754,146413523,146413479,146410402,146411146,146412498,146414598,146414696,146414553,146413098,146413865,146414569,146414876,146412499,146414477,146409237,146413368,146414668,146412514,146412954,146414105,146413970,146410868,146413077,146414673,146413802,146411055,146412479,146415227,146413436,146409037,146411148,146412771,146412197,146411027,146414335,146414318,146412446,146411528,146413429,146411305,146409239,146414186,146414224,146413798,146410561,146414107,146411448,146413458,146413091,146412947,146411130,146413903,146409858,146412927,146409555,146414708,146413800,146411680,146409636,146412095,146411860,146414363,146413549,146413783,146412808,146413627,146414591,146415152,146414732,146414128,146413299,146412722,146413919,146414504,146413218,146413639,146415220,146414713,146414021,146413811,146412402,146412650,146414771,146414112,146414058,146410447,146413900,146414164,146414988,146414455,146414866,146410772,146413391,146414555,146414413,146411061,146414821,146415018,146411502,146413328,146412265,146415117,146413872,146409885,146413619,146412134,146414506,146413530,146414719,146412828,146410321,146412617,146414464,146411744,146414251,146409150,146409808,146409594,146409385,146412330,146414210,146413609,146414473,146414185,146414387,146414170,146413332,146412440,146413664,146413966,146414958,146413052,146414125,146410099,146414052,146412240,146413831,146409113,146413772,146409624,146413991,146415210,146413143,146413295,146413285,146413701,146413876,146414138,146410633,146414934,146413109,146414767,146414603,146414481,146415147,146413206,146414005,146415067,146410495,146414661,146414089,146414226,146414432,146411712,146414709,146414376,146410884,146413711,146411559,146413430,146412819,146413346,146414095"
44605,"146426487,146426070,146429310,146425937,146428784,146429909,146426105,146430499,146429168,146429338,146428958,146429989,146427537,146426614,146430088,146427388,146431382,146427271,146425230,146425897,146430447,146426493,146428560,146431355,146425796,146431874,146426277,146427111,146430451,146432331,146429620,146425505,146429383,146428456,146430335,146428568,146427672,146428126,146425077,146428384,146428790,146426931,146428330,146431805,146428453,146431191,146430029,146431277,146426524,146430373,146429244,146430396,146427939,146432103,146428389,146431878,146427867,146425586,146431156,146431872,146425541,146426020,146430059,146429944,146430098,146428106,146426193,146425156,146425785,146426688,146430889,146428952,146429967,146425830,146427447,146427937,146425636,146429024,146431238,146430403,146430482,146429903,146431627,146425487,146430777,146425710,146425729,146428277,146430161,146428736,146429626,146431939,146425123,146427118,146430861,146431588,146429002,146428831,146431984,146431217,146428492,146431931,146430913,146431751,146427877,146425324,146428667,146427973,146429904,146425996,146427468,146425135,146428050,146429982,146428746,146429867,146426068,146430596,146427514,146426798,146426205,146432063,146427174,146429081"
44610,"146446129,146442603,146444245,146444216,146446496,146443689,146443455,146444717,146444645,146443514,146447210,146443598,146445360,146443885,146446802,146448418,146443316,146447061,146444861,146442959,146446959,146448258,146442789,146443887,146442804,146445368,146443998,146447093,146442626,146444195,146442339,146444624,146445039,146443958,146444212,146442288,146443726,146443626,146445836,146442797,146443009,146443509,146443256,146442775,146443699,146444276,146444150,146444079,146445698,146447824,146443780,146445817,146445708,146444637,146444205,146445213,146444174,146443068,146442674,146444639,146444814,146444879,146442988,146445150,146442793,146448185,146442642,146444153,146447155,146446838,146442582,146442585,146443002,146444390,146442991,146444746,146444619,146447092,146443617,146442606,146444577,146444359,146444394,146442453,146442372,146444112,146446453,146443941,146443450,146444400,146443234,146443136,146447113,146443737,146444324,146444467,146447752,146445657,146442868,146443685,146445395,146443648,146445802,146444372,146442502,146443895,146443676,146443215,146444571,146448474,146447055,146444069,146444167,146442597,146446053,146444454,146445872,146444752,146444365,146444633,146442490,146448124,146446197,146448070,146442974,146443997,146443927,146442682,146445012,146448134,146442670,146443908,146443843,146444080,146443008,146443378,146445685,146444725,146444599,146442547,146448611,146445502,146442854,146448141,146443937,146446417,146444136,146446664,146445004,146444067,146446109,146443539,146445534,146444295,146443365,146442613,146443319,146443364,146442639,146444125,146442942,146445750,146443229,146444413,146442633,146446299,146444557,146442439,146444587,146443545,146442450,146444995,146448553,146442792,146442930,146447714,146447364,146443315,146443886,146445649,146442353,146443916,146445162,146442694,146443976,146443252,146444505,146442318,146444418,146445058,146445653,146444632,146448326,146448079"
44615,"146465712,146465263,146463139,146465804,146463669,146465306,146464524,146463688,146463446,146464632,146462857,146464801,146463884,146463939,146461240,146465801,146464830,146462272,146465336,146465515,146465748,146463856,146459548,146464744,146465568,146465139,146462694,146464750,146462332,146463731,146463338,146464359,146465820,146463787,146463989,146461826,146460569,146465599,146460230,146459645,146464374,146465234,146465237,146462699,146461857,146465394,146461999,146465157,146461898,146461182,146460454,146463878,146464907,146463348,146463329,146463932,146465795,146463961,146463131,146464227,146464862,146459542,146463415,146463046,146464630,146465583,146465019,146464166,146464885,146465851,146464003,146461229,146463391,146461677,146460318,146461883,146465302,146463801,146463548,146465776,146462341,146465858,146462924,146464758,146462122,146463388,146461597,146459390,146464816,146464316,146460457,146462624,146463794,146460623,146461304,146463758,146464185,146465815,146465659,146462509,146464756,146464289,146461032,146461235,146461635,146464162,146459922,146465357,146465802,146464265,146464562,146464465,146463257,146464884,146464689,146465601,146463433,146463512,146464627,146464794,146465552,146465678,146462498,146465075,146464991,146464932,146463632,146464879,146463051,146464295,146463852,146463719,146460575,146465818,146462366,146464348,146464602,146465255,146464946,146462118,146463411,146459446,146463566,146463570,146465064,146464181,146464856,146463907,146462594,146464933,146463482,146460611,146464448,146462946,146464386,146462008,146463400,146464605,146459981,146463513,146461981,146460012,146464207,146462777,146463451,146464202,146465728,146464868,146465585,146465529,146462253,146463583,146465380,146465253,146464417,146463321,146460447,146465837,146464889,146464311,146463399,146464210,146462851,146463420,146465597,146459998,146464124,146465267,146463522,146462609,146463677,146463963,146461017,146465447,146460017,146465810"
44620,"146476281,146480774,146477385,146479505,146480431,146483273,146480209,146482055,146480373,146481285,146481818,146477702,146477000,146479962,146476940,146483392,146476689,146479833,146477198,146477940,146483611,146476649,146481014,146480129,146477466,146477627,146480346,146477212,146483019,146478750,146481845,146479652,146481542,146480028,146482456,146482992,146481095,146479124,146483221,146480951,146479199,146482605,146477117,146480305,146482300,146478067,146477776,146482925,146482666,146476769,146479562,146480703,146479072,146481582,146481919,146476794,146476759,146477821,146482987,146483565,146479331,146478317,146476964,146477989,146483212,146476134,146476415,146478275,146483295,146481089,146481907,146481540,146478389,146483526,146477442,146481799,146483006,146480349,146483606,146476960,146478765,146480571,146476392,146478539,146482102,146481821,146479846,146482264,146482195,146478776,146481630,146479245,146482066,146481814,146482930,146476914,146481357,146478353,146481507,146482263,146478829,146476222,146483631,146476853,146476756,146482247,146483111,146482185,146482393,146480471,146477286,146482241,146478213,146480566,146483070,146478564,146479510,146483595,146482660,146477360,146480304,146481635,146479329,146479291,146478768,146480653,146478488,146483469,146481084"
44625,"146499602,146495530,146497178,146494122,146495135,146497591,146496269,146494411,146496585,146495009,146493963,146495760,146495425,146495726,146494699,146494738,146495344,146497621,146494478,146494187,146500209,146496262,146497231,146496217,146500253,146494223,146500141,146496970,146500184,146495897,146494908,146495035,146496203,146495072,146494687,146495432,146498839,146495048,146496319,146495358,146497648,146495587,146494469,146495196,146499338,146495896,146494540,146496084,146494576,146496972,146495759,146495216,146495885,146495802,146495876,146500313,146497791,146496085,146497843,146496169,146495562,146499401,146497665,146496533,146499370,146499104,146495225,146494365,146499522,146499898,146494040,146495483,146495640,146497165,146494786,146495471,146495753,146495888,146500327,146495026,146496427,146494911,146494761,146494270,146496092,146495221,146498933,146494166,146498956,146496447,146495182,146498538,146495265,146495649,146494483,146495379,146497288,146496507,146496423,146496112,146495396,146495089,146495419,146496080,146494922,146494179,146499445,146498740,146499041,146498446,146495799,146494117,146499626,146499195,146494559,146494711,146494088,146500259,146499205,146494289,146494838,146495588,146494093,146499815,146495309,146494186,146498755,146494030,146494602,146494781,146497841,146494669,146494003,146496388,146498803,146500188,146499954,146496861,146495784,146495153,146499202,146495995,146499542,146500215,146495413,146495160,146498768,146495034,146495275,146500194,146499600,146494373,146493975,146494396,146495036,146494329,146494360,146496720,146497703,146495484,146495540,146497813,146495496,146494843,146496037,146494441,146496146,146494162,146498625,146499687,146494600,146495593,146499263,146496415,146495555,146495220,146494992,146496348,146496015,146499408,146494803,146494083,146496988,146494654,146497730,146499890,146495310,146498007,146497287,146495248,146496021"
44630,"146513980,146514424,146512038,146514137,146513604,146516060,146515175,146514027,146512280,146511649,146511503,146514855,146512605,146515096,146510778,146513508,146514323,146514350,146514722,146515515,146510614,146514427,146512835,146513917,146514549,146512163,146512362,146515307,146514250,146514390,146511733,146514043,146515151,146513913,146514619,146510941,146514666,146516062,146513925,146515617,146513888,146514725,146513865,146510457,146516001,146515095,146514089,146514109,146514521,146511238,146511330,146515481,146515391,146515452,146511954,146513401,146516138,146514040,146512219,146510204,146514239,146514835,146515967,146514401,146513494,146512165,146513524,146516199,146510415,146510769,146514766,146513495,146515014,146513851,146513295,146515633,146514407,146513655,146514995,146515460,146514168,146512242,146514156,146514438,146515500,146512205,146515107,146514245,146513488,146513201,146510459,146514891,146513144,146515072,146510439,146511517,146512718,146514799,146515726,146514566,146516203,146514837,146514430,146510564,146515712,146510608,146514831,146512295,146510795,146511014,146512897,146510538,146515015,146515901,146512590,146514079,146514326,146512481,146515703,146514084,146514941,146514422,146515988,146510663,146511745,146511712,146515064,146512288,146515480,146515498,146512516,146515244,146512807,146514031,146510463,146515454,146515328,146515687,146514487,146512217,146515574,146515389,146513630,146514094,146515758,146513875,146515585,146511023,146510577,146510455,146515306,146514253,146515607,146515581,146514999,146514973,146515176,146511869,146515281,146515705,146514491,146514017,146515478,146512472,146515497,146514115,146514974,146513982,146515898,146510656,146514248,146514958,146515507,146515342,146511353,146514325,146511616,146515782,146512970,146511841,146511142,146513072,146510291,146514906,146514857,146514056,146515888,146514464"
44635,"146531991,146527622,146530779,146528425,146532770,146526381,146529125,146533664,146530943,146526608,146529848,146529304,146526713,146531639,146530964,146530606,146529627,146533521,146530802,146529987,146532703,146529445,146528049,146533830,146529282,146533178,146528772,146529963,146533950,146527191,146533255,146532101,146532768,146526903,146530420,146527263,146527345,146533942,146529019,146528597,146533010,146533621,146533053,146531156,146527513,146531692,146528515,146530867,146533390,146529002,146527136,146528602,146527890,146532801,146526635,146528978,146528315,146531876,146529713,146529565,146533403,146532532,146533142,146527181,146527434,146527324,146527390,146526511,146534023,146533725,146530179,146529675,146527052,146529717,146529905,146530672,146529901,146526982,146531769,146533198,146527734,146528943,146526301,146527849,146528188,146533110,146530304,146526828,146531982,146529865,146526820,146528292,146530461,146528426,146528310,146531835,146528191,146528357,146530381,146526360,146529016,146532078,146533014,146527906,146526794,146527613,146528493,146527941,146531933,146529928,146532518,146527803,146532390,146528244,146530576,146526668,146528258,146528428,146528433,146526368,146532660,146527725,146532908,146527210,146532983,146531544"
44640,"146546672,146548032,146544921,146549087,146547826,146549928,146546077,146549169,146544482,146545321,146547714,146544739,146545547,146545727,146545266,146544614,146546412,146544869,146546471,146545784,146545279,146548407,146544915,146546205,146545394,146546442,146545012,146544860,146545164,146546134,146544788,146549290,146550217,146545699,146545914,146545041,146547271,146546737,146544806,146544958,146545851,146546396,146545577,146546472,146548803,146549188,146544436,146544287,146545272,146549006,146546213,146548268,146546060,146545443,146548047,146545110,146544293,146548745,146545297,146545664,146547372,146546550,146550655,146545636,146544769,146545434,146545084,146548002,146544790,146546467,146548452,146544865,146546446,146546704,146545103,146544547,146546593,146544949,146546837,146547047,146547316,146546652,146549360,146548091,146547389,146545656,146544543,146550418,146547871,146548066,146545998,146544472,146549865,146546828,146546295,146546614,146544791,146547335,146548277,146544891,146546462,146546855,146544883,146547922,146545241,146547501,146547634,146545740,146549210,146544813,146549357,146545455,146548271,146546486,146544755,146545220,146545473,146546343,146545157,146544471,146549377,146544677,146549952,146545086,146546639,146544554,146548530,146546024,146545181,146544602,146545610,146546336,146546201,146547488,146545099,146545903,146548384,146546166,146545916,146549645,146544978,146544982,146546273,146547022,146548284,146549862,146545148,146549478,146546860,146547148,146547169,146545264,146549963,146546375,146545852,146546106,146548761,146546085,146546344,146549305,146544751,146547127,146546178,146544969,146549472,146545599,146548000,146546355,146544960,146545789,146545064,146546025,146544340,146544551,146549323,146545444,146548416,146549441,146545209,146547882,146546566,146548241,146549144,146546300,146545332,146545027,146548023,146549495,146550505,146549297,146546853,146545769,146547557"
44645,"146563321,146563459,146566249,146566679,146565653,146563487,146564279,146565476,146566729,146566080,146566571,146565985,146565982,146562370,146566344,146566011,146565593,146564932,146561567,146564644,146566692,146562547,146563531,146566563,146566389,146566636,146561306,146564694,146566613,146564897,146564591,146561263,146564223,146561694,146564776,146563986,146564459,146564592,146565154,146566737,146566561,146566796,146566430,146565137,146563530,146562438,146566585,146565968,146566767,146565014,146561150,146564977,146563903,146566664,146565466,146565464,146566227,146566716,146566002,146562222,146565145,146565423,146565623,146564978,146563012,146563226,146565041,146565797,146566753,146565526,146562115,146564646,146562985,146565970,146563997,146563441,146563626,146566423,146566042,146561927,146563736,146563797,146565917,146563450,146565629,146564639,146566464,146566188,146566630,146565854,146566597,146564538,146566053,146561388,146562872,146562440,146563482,146564657,146565693,146562961,146564743,146562909,146564406,146561721,146566670,146566576,146564149,146566246,146563290,146565717,146566116,146565058,146561712,146566495,146561188,146564996,146561528,146564928,146566019,146563092,146566505,146565868,146563373,146565744,146562908,146566341,146564938,146565388,146566055,146562873,146565542,146564463,146563827,146565601,146564572,146562678,146566528,146564952,146564509,146563255,146562135,146565330,146562476,146564514,146565416,146561796,146561765,146565044,146566577,146566020,146563904,146563606,146566061,146566085,146565957,146564191,146561186,146564664,146564263,146565683,146563583,146566183,146564753,146566774,146566048,146565663,146566134,146564929,146564858,146565556,146564930,146563320,146561660,146566797,146562090,146565852,146565739,146561382,146563377,146564678,146561361,146561169"
