cycle,pedigree_IDs
44600,"146318924,146321704,146321841,146320005,146324352,146323193,146320368,146321742,146322371,146322290,146323776,146320971,146320832,146322675,146322227,146319045,146321566,146324094,146323366,146321459,146323506,146322495,146320212,146320613,146323355,146324062,146322329,146319252,146322188,146322765,146323005,146322295,146322163,146322777,146323545,146323225,146322588,146321044,146323554,146319799,146323735,146320748,146322192,146323539,146320661,146320143,146323575,146323951,146319046,146320082,146321438,146323379,146319436,146322340,146319649,146323074,146322698,146321435,146323234,146323299,146323722,146320640,146323536,146322189,146324037,146322870,146318271,146322889,146324200,146323061,146323277,146323385,146319050,146322656,146321682,146322238,146319736,146322157,146323572,146323941,146320311,146319732,146322603,146323182,146324203,146321175,146322591,146323163,146320401,146323953,146324093,146323540,146322683,146322993,146319205,146319815,146320282,146321991,146320423,146322301,146324347,146322655,146324116,146322464,146323398,146320239,146322214,146322678,146320829,146324355,146322754,146322116,146324156,146323467,146324172,146322097,146322370,146322487,146323597,146322657,146322033,146322453,146320049,146320291,146323282,146322701,146322067,146322025,146323139,146322828,146321713,146318332,146323501,146323152,146319905,146322897,146322328,146323725,146320562,146321665,146320065,146323322,146323844,146320448,146323212,146322051,146318454,146318713,146322909,146323421,146320659,146321833,146318281,146323103,146322871,146318803,146324102,146319620,146322352,146321269,146322775,146323072,146322724,146320099,146323231,146324176,146323686,146322752,146319700,146323367,146322327,146321825,146322587,146323948,146319089,146324159,146323946,146320577,146318318,146320962,146321441"
44605,"146338817,146336365,146337820,146340566,146340677,146340437,146337686,146337608,146335105,146336904,146334162,146335969,146340104,146340266,146337868,146337847,146336649,146337346,146334459,146335224,146338108,146339562,146335853,146337905,146336003,146337272,146337700,146335151,146340977,146338720,146339433,146335985,146339308,146340222,146340906,146337601,146336281,146337312,146334052,146336536,146340135,146338929,146340431,146336537,146338643,146333999,146336148,146334988,146340510,146337041,146339633,146334902,146336878,146336273,146335327,146335824,146338407,146334873,146340072,146339421,146339110,146335932,146336717,146340131,146340781,146335055,146335360,146340994,146334505,146336128,146335026,146338056,146339067,146335147,146340507,146339692,146334395,146336791,146337693,146339727,146337260,146335258,146335268,146337019,146338260,146337959,146339560,146336349,146336347,146334495,146334331,146337625,146340512,146334681,146339962,146335416,146340112,146339717,146337768,146339626,146334889,146337164,146339235,146339460,146338002,146339675,146339101,146336491,146334394,146337637,146337602,146335406,146336346,146339739,146336936,146339296,146339735,146334806,146335001,146334354,146336989"
44610,"146350832,146355565,146355713,146351422,146355189,146352123,146352217,146354892,146353337,146351509,146351879,146351525,146354827,146351256,146352119,146351908,146351906,146350910,146352641,146355057,146355252,146350816,146351091,146356622,146355574,146352918,146356635,146354041,146352452,146356507,146354977,146351120,146353008,146351988,146352037,146351478,146351570,146353945,146352831,146351451,146353057,146354940,146356498,146351975,146350737,146355212,146355206,146351580,146353139,146350743,146356138,146351662,146352876,146351607,146351774,146352245,146351083,146352560,146351316,146351727,146352772,146352803,146351743,146351505,146353026,146352587,146351699,146354154,146351052,146351284,146355153,146354415,146352734,146352241,146353002,146355377,146353136,146352207,146353722,146356675,146352293,146352682,146351084,146352932,146350821,146352582,146353703,146352101,146352608,146350827,146353060,146355245,146350884,146352269,146353451,146352167,146353099,146355815,146352226,146352735,146355880,146356713,146352890,146351873,146355895,146351850,146352791,146351047,146352594,146351023,146356158,146351190,146353886,146353007,146351045,146356536,146351158,146350834,146352499,146352490,146354787,146353074,146352295,146350961,146351808,146351508,146356157,146355556,146353253,146351188,146351378,146352127,146351470,146353051,146351708,146351987,146353169,146352858,146350946,146350930,146352987,146353682,146352051,146351823,146351604,146352662,146352863,146353164,146352922,146353070,146351995,146354842,146354368,146352399,146350971,146355466,146352419,146351292,146352346,146354817,146356598,146355398,146352010,146355979,146353585,146351227,146350801,146355437,146355337,146352376,146350773,146351173,146354260,146352495,146352079,146353449,146351965,146356198,146353962,146352635,146351763,146350988,146351994"
44615,"146371496,146367479,146372696,146366919,146372071,146367358,146366969,146371215,146370641,146370433,146367364,146367893,146372085,146370977,146372316,146370732,146372493,146370474,146371815,146370047,146371355,146371174,146371041,146370527,146371462,146371237,146371862,146368958,146372837,146367259,146370958,146371484,146371271,146366988,146371423,146371062,146368812,146371399,146371523,146368778,146368507,146371489,146371834,146371637,146367770,146372391,146372393,146367114,146371548,146368239,146367923,146370541,146370668,146369901,146371357,146370205,146371972,146368995,146371224,146368282,146371202,146372325,146371693,146371293,146371158,146371402,146370828,146372224,146372024,146372181,146372731,146372455,146369747,146368881,146370847,146368111,146368267,146368402,146371107,146370423,146367849,146372352,146372154,146368578,146370754,146367539,146369764,146371612,146371425,146371068,146371342,146366771,146370950,146369134,146371968,146370765,146369229,146371800,146370676,146372548,146372538,146368042,146367382,146370698,146371286,146369027,146370945,146372863,146372364,146371078,146368244,146368665,146371242,146371200,146371111,146372809,146372299,146368744,146371689,146369058,146369511,146371157,146367964,146367906,146371858,146371070,146371502,146367342,146372529,146371587,146370829,146366939,146369192,146372048,146370944,146371627,146370807,146370463,146372289,146368839,146370553,146371370,146371501,146367497,146372805,146367305,146371926,146368796,146371836,146369466,146371440,146371373,146371360,146372123,146371576,146370966,146368050,146370510,146371845,146371669,146371819,146371672,146368220,146370810,146372549,146372675,146367370,146369253,146371351,146371126,146368029,146370601,146371910,146368609,146371077,146370493,146370960,146370533,146369584,146370588,146372267,146370923,146368432,146366779,146371683,146371651"
44620,"146386228,146385789,146383217,146388388,146386907,146383042,146389096,146386696,146386224,146387132,146388623,146383927,146389375,146383011,146389718,146382990,146382711,146383231,146383932,146382697,146387604,146385656,146389525,146388592,146386830,146389263,146383768,146389040,146383681,146389547,146389317,146383663,146382840,146387661,146387217,146388269,146388526,146386532,146389861,146386133,146385336,146389319,146386683,146382936,146389801,146385019,146389430,146386403,146386617,146385852,146386647,146388152,146389120,146389174,146388043,146389189,146383733,146384767,146385801,146386094,146385030,146385466,146386113,146386414,146384339,146385290,146387225,146387125,146383555,146387135,146387163,146383923,146389139,146387446,146386575,146388231,146387580,146385540,146383280,146382810,146389072,146383098,146386970,146385383,146388208,146388194,146387077,146389278,146387208,146387581,146387748,146388428,146387894,146387982,146388218,146388976,146388032,146388485,146384744,146386352,146388740,146387098,146387391,146384418,146388523,146383673,146385962,146382666,146385305,146386620,146383386,146383683,146385919,146383026,146386389,146385436,146386401,146388869,146386280,146383696,146386916,146389205,146388949,146387427"
44625,"146404277,146400038,146403942,146400353,146405750,146403334,146400920,146400895,146400931,146400975,146405463,146403080,146400065,146401824,146399954,146400745,146401466,146401818,146401593,146401702,146400111,146402144,146404017,146401932,146400131,146404448,146401601,146401912,146400785,146399971,146402225,146401652,146405311,146401885,146402378,146402016,146400429,146399902,146400405,146401774,146402063,146400436,146403014,146400091,146400849,146400843,146400616,146400999,146401598,146406469,146400958,146403382,146403935,146401224,146400839,146401042,146402598,146400181,146403485,146402530,146402838,146400393,146402443,146400205,146400850,146402617,146404637,146402421,146400030,146405559,146401007,146403706,146401626,146401927,146405573,146401295,146405938,146399851,146402229,146401392,146402614,146400589,146402268,146400491,146400465,146401111,146401839,146401924,146401304,146404933,146402233,146405522,146401368,146400241,146400590,146405771,146399859,146404745,146400963,146402438,146405409,146402195,146400857,146401880,146401499,146400128,146400581,146401813,146401625,146401589,146401576,146400054,146400028,146403623,146400247,146403003,146400588,146400450,146403730,146402075,146400325,146399921,146400024,146401307,146402826,146401721,146400249,146401012,146406309,146401287,146401586,146402135,146400078,146406173,146400384,146401350,146402223,146401044,146401327,146400257,146401828,146403505,146401134,146401100,146401013,146402059,146401973,146402434,146404567,146401851,146403955,146405055,146400516,146402430,146401197,146402513,146406325,146402581,146401456,146404016,146400610,146400900,146404515,146401665,146400773,146400218,146399942,146400052,146404427,146401210,146401311,146400029,146400401,146402276,146400913,146401803,146401231,146400627,146402141,146405996,146405686,146400020,146404387,146402926,146401729,146401516,146399993,146401781,146404386,146403692,146400061,146402056,146403523,146400634,146404962,146406435,146402266,146404977,146401227"
44630,"146419480,146420786,146423296,146418271,146416841,146421797,146422692,146422192,146421578,146421450,146421514,146418413,146417887,146419768,146421749,146419189,146422983,146421938,146421707,146420123,146421646,146421853,146422312,146422621,146422119,146421490,146423194,146422275,146421438,146420912,146422091,146420749,146421346,146417456,146421482,146422217,146422144,146422519,146420800,146416805,146422500,146417231,146422849,146418185,146419290,146422885,146422503,146420807,146416952,146421180,146420794,146421801,146421269,146422530,146421905,146423233,146417136,146417620,146421056,146423052,146423079,146422706,146421035,146417280,146422675,146421131,146422912,146421246,146416789,146420606,146418765,146422294,146423070,146422900,146418202,146421016,146421893,146417782,146421455,146422618,146420739,146420199,146418535,146423086,146417750,146422548,146421380,146421147,146422559,146418509,146422858,146421363,146423083,146421359,146421187,146421494,146421943,146421691,146423051,146422085,146421819,146421789,146422523,146419649,146422666,146422232,146421783,146422698,146422042,146422906,146421176,146421929,146419728,146418198,146421292,146422801,146423317,146421876,146422924,146421159,146417134,146423158,146423342,146423017,146422558,146422301,146417166,146422878,146422073,146420356,146421909,146420779,146417179,146421177,146420990,146422672,146421129,146420844,146421507,146422413,146422895,146420445,146420754,146421812,146420793,146419348,146422172,146421941,146422183,146420808,146422210,146421367,146421273,146418761,146421917,146419190,146421315,146419937,146421362,146416904,146418329,146421089,146420817,146422081,146419974,146421417,146418686,146422560,146421499,146422268,146422643,146423042,146417423,146423116,146419808,146421674,146422802,146419288,146420790,146421425,146421188,146422037,146422228,146421843,146421937,146418282,146421195,146418505,146420157,146419193,146421396,146422339,146419718,146420773,146420882,146418417,146421306,146421800,146422038,146419199"
44635,"146440231,146439329,146437757,146437907,146440414,146441411,146438247,146435327,146439265,146438231,146434677,146438770,146436891,146436299,146439767,146441107,146434889,146440168,146439400,146441460,146439644,146438794,146439981,146436883,146434960,146441162,146439605,146436048,146437764,146440454,146441466,146437432,146435799,146440685,146440273,146437824,146438071,146437948,146440754,146438822,146434973,146436768,146440000,146437763,146434207,146440897,146434072,146438135,146437301,146440242,146435899,146436859,146435862,146440757,146436213,146439463,146438823,146434198,146437235,146440226,146436440,146437620,146435380,146434152,146435162,146434933,146437607,146434607,146440653,146436820,146439181,146441442,146439930,146435385,146434193,146440932,146441495,146438146,146441073,146440487,146439685,146439663,146437105,146439275,146436117,146438854,146438409,146438782,146440253,146436963,146435717,146439904,146436055,146437891,146439021,146438671,146434506,146435329,146440410,146439164,146434591,146439398,146435059,146437942,146438389,146439481,146437373,146439347,146439381,146441532,146438955,146441408,146440104,146439596,146440159,146441819,146436437,146441292,146435316,146440985,146435636,146441293,146440560,146441187,146436430,146436635,146435925,146437357"
44640,"146453071,146452456,146455566,146454660,146453728,146456044,146454506,146452504,146457554,146452908,146455054,146453851,146452763,146457323,146454540,146457402,146457669,146454727,146452965,146457281,146452940,146456947,146454400,146452424,146454542,146457986,146454530,146453337,146454293,146452275,146452528,146456451,146453847,146454450,146453051,146454720,146454425,146452372,146453110,146454143,146454616,146454320,146452777,146454597,146452855,146453744,146453781,146452779,146452581,146452330,146452839,146452274,146454593,146458550,146452752,146452635,146457420,146452933,146456474,146457954,146458476,146457718,146453552,146452741,146458732,146454005,146453595,146455713,146458053,146455443,146453303,146456154,146452797,146452219,146452250,146453599,146454265,146454763,146454885,146457856,146452461,146456449,146455066,146455727,146454195,146458450,146454435,146456895,146452573,146453393,146453057,146458477,146457296,146453493,146454569,146453944,146457568,146452807,146452690,146454620,146455712,146455558,146457593,146452645,146452232,146454554,146452663,146456551,146452589,146456274,146457999,146452616,146458578,146454345,146454271,146456411,146457773,146454679,146456859,146454440,146454232,146454682,146455278,146453592,146454787,146454459,146454555,146452895,146454739,146453140,146452433,146454272,146456998,146455258,146453258,146452294,146453444,146454719,146452733,146453834,146454523,146456590,146453314,146455028,146455458,146458570,146456824,146458000,146457305,146454006,146453734,146453854,146453124,146452784,146454414,146454642,146457023,146454036,146458726,146453411,146458499,146453335,146454356,146454279,146455093,146458226,146454341,146452539,146454482,146453372,146452580,146454447,146454483,146452362,146456543,146455273,146453729,146454336,146454610,146458441,146453459,146456768,146455466,146454769,146454315,146454800,146458455,146454404,146457007,146452850,146454864,146454474,146456286"
44645,"146469923,146474437,146473797,146474328,146474720,146473887,146468988,146472579,146474895,146474276,146473514,146474698,146474560,146474237,146474226,146475153,146469863,146474070,146473935,146474033,146473441,146475002,146474855,146473869,146473767,146469397,146474465,146469659,146473947,146474989,146469941,146471650,146473431,146474875,146471902,146474361,146474792,146472945,146474764,146474574,146473061,146470224,146474771,146474277,146469048,146470256,146474409,146472519,146469129,146470609,146473042,146473266,146472991,146473579,146473661,146474141,146475124,146472855,146474802,146472717,146473220,146471011,146470448,146473788,146471501,146473627,146474751,146473285,146474828,146475113,146473073,146474659,146474111,146474447,146473953,146474707,146472822,146473870,146474928,146472182,146473419,146473671,146473417,146469544,146474021,146472043,146470429,146474079,146469373,146474048,146469581,146472944,146472702,146472878,146473252,146474290,146473752,146469276,146474238,146473225,146472502,146470524,146473260,146472959,146473716,146473722,146470772,146470041,146472418,146473052,146474461,146473422,146472834,146475246,146471990,146473138,146470227,146472716,146475169,146470975,146470872,146474862,146474571,146473809,146474197,146473575,146472962,146473428,146474649,146472928,146471276,146474926,146474810,146475095,146472456,146474329,146470226,146473666,146474031,146473311,146471440,146470827,146473668,146473446,146473047,146474255,146474400,146474441,146471607,146473100,146473465,146471267,146473290,146473329,146474241,146475295,146472913,146473868,146469153,146474283,146474464,146472385,146470128,146473530,146471473,146472861,146475080,146473191,146473631,146470966,146469069,146473659,146471449,146472329,146474937,146473051,146473312,146474458,146473750,146473402,146474616,146473483,146473411,146474620,146471850,146473768,146474589,146474514,146470351,146474199,146471791"
