cycle,pedigree_IDs
44600,"146406819,146408388,146411644,146411469,146411597,146407465,146410642,146407784,146410842,146408787,146407456,146411556,146410949,146410145,146410805,146410965,146408198,146408541,146407534,146410248,146411492,146409765,146410091,146410419,146406431,146411182,146407056,146412503,146410919,146411447,146411471,146412457,146410586,146411435,146411311,146411778,146410352,146411583,146411764,146409424,146409772,146410959,146412139,146411736,146410504,146408032,146411215,146411248,146410278,146412174,146410087,146411024,146407724,146409822,146411792,146410743,146408048,146406389,146410181,146412466,146411323,146408930,146411978,146411487,146411794,146411325,146409569,146408611,146411068,146410303,146407937,146408169,146411616,146407604,146406571,146410673,146410746,146412011,146411814,146407914,146411438,146410214,146411433,146412283,146408041,146411137,146410193,146411788,146408504,146409393,146409339,146412024,146410574,146410777,146410802,146408783,146410935,146409896,146409899,146412420,146408028,146410726,146411962,146408763,146407038,146412396,146410636,146410406,146407674,146410498,146410164,146411383,146411672,146410058,146411098,146412425,146409210,146411543,146410221,146410608,146408621,146410167,146408297,146412071,146406449,146410536,146411498,146410139,146411334,146412336,146410721,146409247,146411041,146410280,146410582,146409422,146410989,146412386,146409750,146412130,146412329,146406595,146411995,146410599,146411157,146407549,146410416,146407864,146407043,146408625,146411836,146411388,146406884,146409616,146411006,146406578,146412501,146412371,146407503,146411635,146410947,146412100,146410891,146412392,146411600,146407960,146411150,146411377,146411077,146410005,146411642,146411071,146412048,146410745,146409141,146409526,146407773,146411231,146411060,146408843,146411288,146408402,146406645,146409257,146407181,146410121,146411045,146412415,146409767,146410216"
44605,"146426916,146425692,146427488,146428419,146429550,146429295,146429594,146423610,146427506,146424308,146426813,146429395,146427958,146427087,146427195,146427255,146423882,146423761,146426185,146423352,146424358,146424782,146429081,146426592,146427632,146427107,146426291,146423006,146427158,146425562,146424588,146429965,146425366,146422703,146422846,146423987,146424962,146429357,146428055,146426049,146423821,146425130,146428221,146427279,146423162,146425038,146429553,146422755,146428476,146428027,146424542,146425262,146427439,146425905,146427099,146426186,146429969,146426182,146425398,146426158,146426540,146423739,146429808,146426776,146429659,146429583,146424972,146426927,146427148,146424543,146429323,146426082,146426655,146429369,146423481,146428677,146423628,146423223,146426323,146422842,146424092,146423486,146423386,146423050,146425499,146425724,146427812,146427764,146427358,146422788,146425233,146426720,146429641,146426576,146428263,146426427,146426735,146428895,146428620,146429861,146423922,146426937,146425009,146429010,146428625,146427391,146425705,146424787,146427721,146425001,146429747,146423601,146425158,146428968,146423181,146427449,146425910,146425508,146429129,146425595,146427520,146428410,146422914"
44610,"146440336,146441314,146439946,146439959,146441437,146445854,146440892,146441418,146442272,146441261,146444199,146441170,146440607,146444870,146443971,146440091,146445249,146440531,146440218,146445848,146443641,146445105,146441030,146441966,146440649,146444991,146442569,146440138,146441468,146443257,146441837,146443016,146439896,146442538,146441315,146440382,146440325,146440969,146441709,146444506,146441677,146440107,146440571,146440292,146445539,146442876,146440443,146444497,146440422,146442838,146441312,146445721,146440261,146440783,146444682,146440971,146445884,146441407,146442109,146441901,146442275,146441094,146441949,146441595,146440136,146442010,146440376,146445046,146441408,146439873,146443645,146442273,146441933,146444670,146440372,146440283,146440323,146445789,146441456,146440627,146444795,146445533,146439998,146443909,146440809,146440457,146442092,146442169,146445113,146440713,146442400,146441857,146444548,146441717,146442666,146443773,146440350,146444180,146441494,146441482,146440110,146441852,146441600,146440964,146440847,146441855,146444646,146442488,146443778,146440148,146440865,146443067,146440846,146441776,146442217,146440473,146440859,146440625,146440735,146441347,146444811,146441136,146445026,146443320,146440131,146443751,146444785,146445189,146441009,146439853,146442263,146441117,146440716,146445410,146441990,146440628,146441498,146443735,146442506,146440710,146442854,146441348,146445162,146443978,146442471,146443435,146440406,146442440,146444873,146441004,146441872,146441612,146440368,146441018,146444110,146440334,146445317,146441835,146444726,146441488,146441310,146442085,146441379,146441162,146439971,146441292,146441516,146444044,146440289,146441158,146440423,146443170,146444760,146440275,146440075,146442191,146444887,146441742,146440956,146440597,146440357,146441819,146442122,146442893,146443192"
44615,"146457106,146460880,146460667,146460985,146455975,146460301,146457425,146460683,146460286,146461275,146458521,146459974,146461480,146457967,146460074,146457052,146457287,146458711,146460897,146456506,146458001,146459254,146459166,146459817,146461281,146460778,146460031,146460049,146458951,146460724,146459483,146461432,146461696,146461397,146459920,146460926,146458561,146459522,146461512,146460188,146457851,146460570,146459710,146457519,146458137,146456907,146459403,146461713,146457516,146459850,146461702,146459692,146456844,146461416,146457118,146460896,146456087,146457840,146460554,146456721,146460867,146457469,146459261,146456210,146461197,146460043,146458155,146456408,146455928,146459561,146461493,146459919,146459399,146459686,146461009,146456977,146459345,146461643,146455983,146460654,146460335,146458979,146460200,146459803,146461251,146460563,146460121,146461228,146459376,146461327,146457990,146460630,146460915,146460980,146460172,146459446,146457332,146460542,146460624,146460114,146461165,146458564,146457571,146460104,146455952,146459647,146459472,146459777,146459982,146460336,146460707,146457430,146460310,146460234,146457650,146461770,146456717,146459550,146460024,146459553,146461297,146460698,146459895,146460078,146459788,146460446,146459450,146456772,146460800,146459935,146461052,146460428,146460816,146459398,146459570,146461580,146457830,146457401,146459443,146461024,146460348,146461173,146459573,146458448,146458453,146459429,146460711,146458799,146461485,146460815,146461535,146460788,146461630,146460366,146461481,146461726,146461354,146458150,146458435,146460597,146460910,146458994,146457251,146461155,146458538,146456237,146456616,146461278,146461232,146460515,146457905,146461282,146460146,146460243,146458411,146456159,146461492"
44620,"146475360,146472496,146474410,146476131,146473757,146475682,146473156,146473677,146476871,146474756,146477577,146472936,146473451,146473080,146476566,146472565,146477554,146473779,146471602,146477268,146477240,146473271,146476306,146475926,146474372,146473402,146474110,146471465,146474962,146475209,146475243,146476799,146476007,146473753,146478192,146471995,146476660,146471705,146473625,146473490,146475430,146473259,146471753,146473622,146475138,146475713,146478195,146476771,146478389,146474575,146473879,146477416,146476342,146474033,146474814,146477527,146472364,146472028,146471592,146474784,146476280,146478178,146476477,146473521,146471819,146475810,146473311,146475411,146478081,146472254,146474137,146474787,146472838,146477394,146477675,146476185,146472161,146476035,146471804,146477050,146473802,146475636,146476553,146473041,146472350,146478414,146475094,146473023,146472912,146474359,146476297,146473152,146476119,146473493,146474386,146474392,146471557,146477369,146472687,146475101,146472894,146473725,146472861,146474339,146471666,146473607,146478470,146473369,146477563,146476003,146471721,146477927,146476805,146477083,146472871,146478232,146477530,146478640,146472081,146474304,146478046"
44625,"146489589,146489729,146490111,146489546,146492383,146490550,146492192,146492164,146490155,146489206,146489709,146492406,146493123,146493366,146490913,146491561,146489102,146489595,146492984,146488598,146490472,146491462,146491791,146489404,146490996,146490042,146489499,146492231,146489905,146490126,146492289,146493070,146490292,146490734,146490706,146492549,146490362,146489320,146489468,146489680,146492814,146493281,146492798,146490132,146489587,146489215,146489245,146493122,146490903,146494098,146489198,146492567,146489231,146494527,146492250,146489931,146490671,146494003,146490144,146489918,146488609,146494076,146490058,146489806,146491431,146491196,146494279,146488921,146489220,146488863,146491541,146490495,146491333,146490772,146489730,146489583,146488966,146491592,146488948,146489104,146490861,146489061,146494634,146490055,146489007,146491031,146491117,146489088,146489979,146489477,146489632,146494328,146492643,146489944,146490610,146491114,146491859,146488905,146493710,146489942,146491298,146490254,146489657,146493209,146492145,146490636,146489764,146490757,146489921,146489024,146489048,146494393,146491610,146489060,146494570,146493134,146492367,146489854,146488595,146490080,146489755,146489872,146489629,146488628,146489282,146493103,146489232,146490239,146489747,146493808,146492165,146490095,146489647,146489189,146493569,146488647,146490893,146491695,146488603,146493572,146489142,146490758,146489865,146488926,146491335,146488788,146490880,146492030,146489201,146488803,146492035,146488794,146488649,146488666,146488998,146489204,146490491,146489058,146490522,146488635,146494101,146491278,146488776,146491587,146490735,146490169,146490660,146491928,146489035,146490478,146492945,146490293,146490036,146490927,146490741,146488891,146493413,146489267,146488946,146491546,146488805,146494362,146489408"
44630,"146509548,146509382,146509886,146509182,146507848,146509865,146508910,146506693,146507316,146509010,146507939,146504368,146505337,146508397,146507951,146506732,146508864,146508335,146506923,146504538,146507925,146508656,146508773,146506776,146508958,146507839,146509482,146508417,146509685,146509380,146509308,146508990,146506848,146508873,146507910,146508832,146509723,146509017,146509250,146508692,146505233,146507595,146508319,146509168,146509152,146507803,146509373,146508161,146509500,146508526,146504387,146504932,146509649,146508523,146509643,146509875,146504822,146509589,146509962,146508004,146505063,146508424,146506291,146507884,146505852,146509559,146508096,146506179,146509449,146509822,146507722,146508274,146509993,146509595,146509089,146508139,146509002,146507391,146505499,146508722,146509533,146509591,146504676,146506817,146508008,146507926,146508253,146509764,146509472,146509569,146505937,146504742,146508620,146509241,146507900,146509505,146506965,146509411,146509334,146507535,146506673,146508133,146506755,146506343,146508465,146509351,146509102,146507967,146507902,146509269,146508286,146505356,146505704,146508750,146504881,146504873,146509431,146507811,146507983,146505876,146507607,146504230,146509614,146506553,146505006,146508255,146507863,146509619,146507994,146509454,146508140,146509141,146504757,146505283,146509785,146505692,146508959,146507781,146508491,146509430,146508948,146508987,146506591,146508158,146508056,146509477,146504747,146508717,146508144,146509879,146509321,146507934,146505670,146509867,146504292,146507172,146508302,146506296,146509621,146507619,146505576,146505603,146505432,146506644,146507878,146508322,146505751,146509131,146509633,146504626"
44635,"146525520,146520026,146525165,146523069,146520402,146519397,146521119,146525500,146524499,146524819,146523042,146525964,146520947,146524726,146521195,146523485,146523465,146524024,146526552,146525535,146525379,146519340,146524038,146520683,146520303,146525098,146522734,146520861,146524706,146520463,146524781,146526464,146520961,146526113,146519296,146523232,146519372,146525008,146523572,146523433,146526533,146522781,146519676,146519914,146524203,146521723,146519596,146526206,146522857,146521151,146521354,146526181,146523017,146525044,146522571,146525928,146525728,146520201,146522996,146519730,146524783,146525455,146523458,146519846,146524040,146522824,146521698,146522573,146520015,146522801,146523401,146524965,146519282,146522546,146524165,146521179,146522681,146521977,146522409,146523799,146522424,146522896,146525557,146519863,146522599,146521473,146524124,146521305,146519995,146524933,146521567,146525503,146524805,146520876,146525848,146524691,146522335,146526134,146525590,146525288,146521102,146521754,146519801,146525575,146521878,146521861,146519450,146525671,146525454,146523097,146522711,146520183,146519775,146522353,146523492,146523511,146523880,146522528,146519546,146525765,146521834,146525926,146524013,146522885"
44640,"146537919,146537270,146537970,146542946,146536808,146538224,146536826,146536927,146539017,146543145,146537887,146542636,146537591,146543073,146539436,146540405,146538257,146537988,146539325,146538403,146538655,146538753,146538278,146538832,146541878,146541433,146537348,146538490,146538208,146542189,146537859,146538307,146539428,146537612,146537250,146538760,146539007,146541121,146537801,146542639,146539095,146538680,146537236,146537472,146539628,146537116,146542379,146538000,146539108,146540008,146538517,146538344,146541444,146538602,146540017,146538048,146538939,146538353,146541065,146541985,146537544,146540152,146541097,146541872,146538158,146538187,146537568,146537852,146538625,146538569,146540114,146538695,146538560,146540620,146538274,146538812,146539014,146537429,146540693,146537380,146539229,146538672,146538892,146536789,146538607,146538784,146540128,146542368,146541191,146538642,146537049,146538368,146538246,146537097,146537437,146541838,146536968,146543229,146539949,146540211,146537603,146542810,146542332,146539753,146542033,146542924,146539541,146538921,146537761,146538386,146542252,146540714,146537345,146538603,146536852,146538333,146539131,146537227,146537985,146538899,146541063,146537428,146537668,146539045,146540303,146541268,146538599,146538233,146538130,146538914,146540883,146538792,146537200,146537111,146538475,146538618,146539775,146542066,146539103,146537773,146539876,146540209,146540469,146538018,146537268,146537377,146538431,146538912,146538735,146537997,146539482,146538660,146538998,146539206,146538837,146537030,146536929,146540329,146542199,146539336,146537625,146538949,146537300,146538944,146537565,146538287,146537998,146539233,146538512,146539214,146540075,146537183,146540466,146538151,146540457,146542521,146539226,146537356,146540202,146537015,146542294,146541759,146541810,146539008,146540649,146537604,146537674,146539073,146540937,146538201,146539207,146538640,146538548,146537029,146542686,146543159"
44645,"146560290,146560379,146560398,146555587,146559198,146555574,146558660,146558887,146556019,146559219,146558551,146555948,146560216,146556540,146556810,146557771,146559346,146559295,146556337,146554976,146557975,146559954,146554726,146553792,146558774,146557446,146554787,146553893,146554175,146558604,146555679,146558782,146559859,146559185,146557816,146556378,146557923,146557869,146559169,146558814,146559907,146560396,146559448,146559884,146559526,146558880,146558970,146559143,146559840,146554693,146558095,146560173,146558361,146558963,146554671,146558173,146558364,146559638,146557172,146554518,146558981,146559098,146558829,146558213,146559611,146558058,146560394,146557169,146559829,146557860,146558078,146560263,146559796,146557526,146557370,146560222,146555605,146554758,146557882,146557182,146557935,146558888,146558411,146557865,146558511,146554796,146559156,146554236,146559465,146553920,146558049,146557364,146554092,146560059,146558846,146557338,146560133,146554059,146558547,146558059,146558132,146555006,146559174,146559723,146555270,146556627,146557961,146555409,146559478,146559925,146560318,146557329,146558201,146559206,146554206,146560314,146559543,146557994,146557306,146558413,146560249,146558571,146555720,146557833,146559897,146559025,146555492,146554993,146555711,146555618,146559510,146558174,146556617,146558047,146557332,146559691,146558273,146559663,146557840,146558200,146557989,146555199,146557152,146558734,146556588,146558216,146558422,146554701,146556754,146558605,146559304,146555874,146559455,146556277,146559323,146555637,146555025,146558375,146560179,146557854,146558922,146558099,146557114,146557327,146558711,146554305,146560268,146559423,146556315,146558438,146559495,146559385,146556594,146557450,146556977,146559636,146558053,146558809,146557403,146558467,146558290,146558472,146559864,146559950,146558346,146558323,146559187,146557858,146554018,146559643,146559267,146556070,146558327,146558135,146559932,146556225,146554411,146560081,146555715,146554984,146559276,146554658"
44650,"146574038,146571338,146577253,146573145,146576504,146577001,146577488,146571212,146577254,146577443,146573786,146578590,146572295,146575444,146578522,146576282,146576497,146571651,146571274,146574128,146572821,146575784,146571157,146571136,146575371,146574960,146577711,146573211,146572217,146572310,146573194,146571882,146575154,146572038,146576337,146577411,146578517,146574381,146571372,146577823,146572250,146574537,146575239,146571829,146576675,146575500,146575044,146573822,146578206,146576126,146574007,146572069,146574722,146572775,146576163,146571379,146571021,146576863,146578252,146571091,146573227,146577978,146577649,146571546,146576762,146571443,146572490,146577343,146576599,146575906,146575266,146572058,146577572,146577041,146571300,146572391,146574163,146574621,146577605,146571660,146577105,146574950,146573984,146571415,146577616,146573110,146577178,146576833,146576716,146577726,146571898,146574552,146577957,146578317,146576055,146575073,146576319,146575020,146578285,146578539,146571459,146571517,146573584,146578142,146578158,146577040,146575011,146574203,146572264,146572511,146573818,146574758,146573490,146571941,146576600,146575700,146575137,146573907,146573850,146575664,146578125,146576000,146572707,146574359,146577398"
